exit_id,setup_id,month,sessions_with_trades,candidate_count,completed_trades,unavailable_trades,wins,losses,flats,win_rate,gross_profit_dollars,gross_loss_dollars,profit_factor,total_pnl_dollars,expectancy_dollars,mean_return_pct,median_return_pct,unconstrained_end_balance,return_on_initial_balance_pct,realized_max_drawdown_dollars,realized_max_drawdown_pct,trades_per_21_sessions,cumulative_end_balance
end_of_session_1555,combined,2025-07,4,40,40,0,27,13,0,0.675,2139.0,-771.9999999999999,2.770725388601037,1367.0,34.175,10.691084662949217,6.87169478720725,101367.0,1.367,227.0,0.22634360354970587,210.0,101367.0
end_of_session_1555,combined,2025-08,21,111,111,0,61,49,1,0.5495495495495496,4754.0,-4062.0,1.1703594288527819,691.9999999999998,6.234234234234232,0.5500107375269673,4.0000000000000036,100692.0,0.6919999999999997,1187.0,1.1866440067979604,111.0,102059.0
end_of_session_1555,combined,2025-09,19,127,127,0,66,61,0,0.5196850393700787,5529.000000000001,-4893.0,1.1299816063764563,636.0000000000009,5.007874015748039,0.910806879371827,1.1627906976744429,100636.0,0.6360000000000009,1113.0,1.0996937061555183,140.3684210526316,102695.0
end_of_session_1555,combined,2025-10,23,136,136,0,61,74,1,0.4485294117647059,8928.0,-8047.0,1.109481794457562,881.0000000000003,6.4779411764705905,0.26441986838772186,-3.3931303017661008,100881.0,0.8810000000000003,3661.0,3.531295515708044,124.17391304347825,103576.0
end_of_session_1555,combined,2025-11,18,104,104,0,56,48,0,0.5384615384615384,10518.0,-4639.0,2.2672989868506144,5879.0,56.52884615384615,11.268153851662875,4.869956500221406,105879.0,5.8790000000000004,936.0,0.8827440513802307,121.33333333333333,109455.0
end_of_session_1555,combined,2025-12,19,117,117,0,53,64,0,0.452991452991453,7008.0,-6233.0,1.124338199903738,775.0,6.6239316239316235,1.6182724111513507,-5.243445692883886,100775.0,0.775,2255.0,2.231701041130597,129.31578947368422,110230.0
end_of_session_1555,combined,2026-01,19,93,93,0,46,45,2,0.4946236559139785,5657.0,-3282.0,1.7236441194393661,2374.9999999999995,25.537634408602145,8.067189032544748,0.0,102375.0,2.3749999999999996,627.0,0.6214935669964118,102.78947368421052,112605.0
end_of_session_1555,combined,2026-02,19,106,106,0,45,59,2,0.42452830188679247,4427.0,-4800.0,0.9222916666666666,-372.99999999999966,-3.5188679245282986,-0.44372343648925455,-4.364928308590282,99627.0,-0.37299999999999967,1997.0,1.978501015505028,117.1578947368421,112232.0
end_of_session_1555,combined,2026-03,22,154,154,0,68,85,1,0.44155844155844154,9790.0,-8492.0,1.1528497409326426,1298.0,8.428571428571429,3.119946176531031,-4.203202439954252,101298.0,1.298,4008.0,3.880374483246038,147.0,113530.0
end_of_session_1555,combined,2026-04,21,127,127,0,56,69,2,0.4409448818897638,9589.0,-7245.0,1.3235334713595583,2344.0,18.456692913385826,4.363256155541349,-3.971119133574008,102344.0,2.344,1948.0,1.897618235838488,127.0,115874.0
end_of_session_1555,combined,2026-05,16,86,86,0,43,43,0,0.5,5211.0,-4727.0,1.102390522530146,483.99999999999966,5.627906976744182,5.319201124512327,-0.05367616254712826,100484.0,0.4839999999999996,2248.0,2.20042677316419,112.875,116358.0
end_of_session_1555,quality_top_leaf,2025-07,2,4,4,0,2,2,0,0.5,595.0000000000001,-265.0,2.245283018867925,330.0000000000001,82.50000000000003,27.9874459226869,3.347490347490357,100330.0,0.3300000000000001,265.0,0.265,42.0,100330.0
end_of_session_1555,quality_top_leaf,2025-08,8,17,17,0,12,5,0,0.7058823529411765,931.0,-364.0,2.5576923076923075,567.0,33.35294117647059,6.387921765307658,14.035087719298245,100567.0,0.567,205.0,0.20500000000000002,44.625,100897.0
end_of_session_1555,quality_top_leaf,2025-09,7,13,13,0,10,3,0,0.7692307692307693,561.0,-230.00000000000003,2.4391304347826086,331.0,25.46153846153846,15.658485506432779,14.832535885167463,100331.0,0.331,105.0,0.10488567461467001,39.0,101228.0
end_of_session_1555,quality_top_leaf,2025-10,14,28,28,0,17,11,0,0.6071428571428571,2658.0,-874.0,3.0411899313501145,1784.0,63.714285714285715,13.174800975909628,9.586834733893568,101784.0,1.7840000000000003,541.0,0.536062861049732,42.0,103012.0
end_of_session_1555,quality_top_leaf,2025-11,6,13,13,0,10,3,0,0.7692307692307693,1220.0,-96.99999999999994,12.577319587628873,1123.0,86.38461538461539,28.456281711240948,25.67567567567568,101123.0,1.123,82.0,0.082,45.5,104135.0
end_of_session_1555,quality_top_leaf,2025-12,10,16,16,0,11,5,0,0.6875,813.9999999999999,-157.00000000000006,5.184713375796176,657.0,41.0625,13.804643442152567,9.518970189701893,100657.0,0.657,90.0,0.09,33.6,104792.0
end_of_session_1555,quality_top_leaf,2026-01,10,20,20,0,12,7,1,0.6,1341.0,-356.0,3.7668539325842696,985.0,49.25,14.706606234291424,3.198641132962554,100985.0,0.985,212.0,0.21163809885096485,42.0,105777.0
end_of_session_1555,quality_top_leaf,2026-02,6,19,19,0,14,5,0,0.7368421052631579,1137.0,-391.9999999999999,2.9005102040816335,745.0000000000002,39.21052631578949,10.795626254302244,12.615384615384627,100745.0,0.7450000000000002,171.0,0.16944785762416265,66.5,106522.0
end_of_session_1555,quality_top_leaf,2026-03,8,13,13,0,8,5,0,0.6153846153846154,624.0,-324.0,1.9259259259259258,300.00000000000006,23.07692307692308,13.517601528402805,9.80392156862746,100300.0,0.30000000000000004,214.0,0.21327699100050826,34.125,106822.0
end_of_session_1555,quality_top_leaf,2026-04,13,29,29,0,21,8,0,0.7241379310344828,4365.0,-455.0000000000001,9.593406593406591,3910.0,134.82758620689654,32.42316624673983,29.999999999999982,103910.0,3.91,213.0,0.2046660004612192,46.84615384615385,110732.0
end_of_session_1555,quality_top_leaf,2026-05,11,19,19,0,12,7,0,0.631578947368421,1551.0,-219.99999999999991,7.0500000000000025,1331.0,70.05263157894737,25.684348708423624,15.228426395939088,101331.0,1.331,124.0,0.124,36.27272727272727,112063.0
fixed_15m,baseline,2025-07,5,77,77,0,23,49,5,0.2987012987012987,430.9999999999999,-1091.9999999999998,0.3946886446886447,-661.0,-8.584415584415584,-2.4726969666150254,-2.0689655172413723,99339.0,-0.661,750.0,0.75,323.40000000000003,99339.0
fixed_15m,baseline,2025-08,21,315,315,0,113,190,12,0.35873015873015873,2778.0,-5814.0,0.47781217750258,-3036.0,-9.638095238095238,-2.7702356223099542,-2.0689655172413723,96964.0,-3.036,3037.0,3.037,315.0,96303.0
fixed_15m,baseline,2025-09,21,317,317,0,131,170,16,0.41324921135646686,4168.0,-4782.0,0.8716018402342116,-614.0000000000006,-1.9369085173501595,-0.09047070150923928,-0.8547008547008628,99386.0,-0.6140000000000005,1040.0,1.0361661851150743,317.0,95689.0
fixed_15m,baseline,2025-10,23,367,367,0,144,214,9,0.3923705722070845,5989.0,-8754.0,0.684144391135481,-2764.9999999999995,-7.534059945504086,-0.8805011479399536,-1.6949152542372947,97235.0,-2.7649999999999992,3084.0,3.076554737535165,335.0869565217391,92924.0
fixed_15m,baseline,2025-11,19,318,318,0,154,156,8,0.48427672955974843,7131.0,-7843.0,0.9092184113221982,-711.9999999999995,-2.2389937106918225,-0.07896950312255549,0.0,99288.0,-0.7119999999999995,1942.0,1.9411652989214638,351.4736842105263,92212.0
fixed_15m,baseline,2025-12,22,346,346,0,127,213,6,0.3670520231213873,4366.0,-7048.0,0.6194665153234961,-2682.0000000000005,-7.751445086705203,-1.6818596583552938,-2.2821954902879806,97318.0,-2.6820000000000004,3050.0,3.05,330.27272727272725,89530.0
fixed_15m,baseline,2026-01,20,315,315,0,122,178,15,0.3873015873015873,4621.0,-6127.0,0.7542027093194059,-1506.0000000000005,-4.780952380952383,-1.1481208103520746,-1.224489795918382,98494.0,-1.5060000000000004,1979.0,1.9789999999999999,330.75,88024.0
fixed_15m,baseline,2026-02,19,331,331,0,126,192,13,0.3806646525679758,4200.0,-7804.999999999998,0.5381165919282512,-3604.9999999999986,-10.89123867069486,-2.3973145175345305,-2.1857923497267673,96395.0,-3.6049999999999986,3930.0,3.924270564975136,365.8421052631579,84419.0
fixed_15m,baseline,2026-03,22,422,422,0,176,245,1,0.41706161137440756,7048.999999999999,-9452.0,0.7457680914092255,-2403.0,-5.694312796208531,-0.9750788554445411,-1.5045248868778283,97597.0,-2.403,3515.0,3.51226043685925,402.81818181818187,82016.0
fixed_15m,baseline,2026-04,21,384,384,0,140,232,12,0.3645833333333333,5836.0,-7662.0,0.7616810232315322,-1826.0000000000007,-4.755208333333335,-0.8223174087610401,-2.631578947368424,98174.0,-1.8260000000000005,2955.0,2.9387487195807185,384.0,80190.0
fixed_15m,baseline,2026-05,16,291,291,0,126,159,6,0.4329896907216495,4930.0,-6144.0,0.8024088541666666,-1214.0000000000005,-4.171821305841926,-0.6406681941762032,-2.1505376344086113,98786.0,-1.2140000000000004,2042.0,2.0293571052343897,381.9375,78976.0
fixed_15m,inclusion,2025-07,5,77,77,0,23,49,5,0.2987012987012987,430.9999999999999,-1091.9999999999998,0.3946886446886447,-661.0,-8.584415584415584,-2.4726969666150254,-2.0689655172413723,99339.0,-0.661,750.0,0.75,323.40000000000003,99339.0
fixed_15m,inclusion,2025-08,21,315,315,0,113,190,12,0.35873015873015873,2778.0,-5814.0,0.47781217750258,-3036.0,-9.638095238095238,-2.7702356223099542,-2.0689655172413723,96964.0,-3.036,3037.0,3.037,315.0,96303.0
fixed_15m,inclusion,2025-09,21,317,317,0,131,170,16,0.41324921135646686,4168.0,-4782.0,0.8716018402342116,-614.0000000000006,-1.9369085173501595,-0.09047070150923928,-0.8547008547008628,99386.0,-0.6140000000000005,1040.0,1.0361661851150743,317.0,95689.0
fixed_15m,inclusion,2025-10,23,367,367,0,144,214,9,0.3923705722070845,5989.0,-8754.0,0.684144391135481,-2764.9999999999995,-7.534059945504086,-0.8805011479399536,-1.6949152542372947,97235.0,-2.7649999999999992,3084.0,3.076554737535165,335.0869565217391,92924.0
fixed_15m,inclusion,2025-11,19,318,318,0,154,156,8,0.48427672955974843,7131.0,-7843.0,0.9092184113221982,-711.9999999999995,-2.2389937106918225,-0.07896950312255549,0.0,99288.0,-0.7119999999999995,1942.0,1.9411652989214638,351.4736842105263,92212.0
fixed_15m,inclusion,2025-12,22,346,346,0,127,213,6,0.3670520231213873,4366.0,-7048.0,0.6194665153234961,-2682.0000000000005,-7.751445086705203,-1.6818596583552938,-2.2821954902879806,97318.0,-2.6820000000000004,3050.0,3.05,330.27272727272725,89530.0
fixed_15m,inclusion,2026-01,20,315,315,0,122,178,15,0.3873015873015873,4621.0,-6127.0,0.7542027093194059,-1506.0000000000005,-4.780952380952383,-1.1481208103520746,-1.224489795918382,98494.0,-1.5060000000000004,1979.0,1.9789999999999999,330.75,88024.0
fixed_15m,inclusion,2026-02,19,331,331,0,126,192,13,0.3806646525679758,4200.0,-7804.999999999998,0.5381165919282512,-3604.9999999999986,-10.89123867069486,-2.3973145175345305,-2.1857923497267673,96395.0,-3.6049999999999986,3930.0,3.924270564975136,365.8421052631579,84419.0
fixed_15m,inclusion,2026-03,22,422,422,0,176,245,1,0.41706161137440756,7048.999999999999,-9452.0,0.7457680914092255,-2403.0,-5.694312796208531,-0.9750788554445411,-1.5045248868778283,97597.0,-2.403,3515.0,3.51226043685925,402.81818181818187,82016.0
fixed_15m,inclusion,2026-04,21,384,384,0,140,232,12,0.3645833333333333,5836.0,-7662.0,0.7616810232315322,-1826.0000000000007,-4.755208333333335,-0.8223174087610401,-2.631578947368424,98174.0,-1.8260000000000005,2955.0,2.9387487195807185,384.0,80190.0
fixed_15m,inclusion,2026-05,16,291,291,0,126,159,6,0.4329896907216495,4930.0,-6144.0,0.8024088541666666,-1214.0000000000005,-4.171821305841926,-0.6406681941762032,-2.1505376344086113,98786.0,-1.2140000000000004,2042.0,2.0293571052343897,381.9375,78976.0
fixed_15m,exclusion,2025-07,5,26,26,0,6,18,2,0.23076923076923078,89.99999999999996,-502.00000000000017,0.17928286852589626,-412.0000000000002,-15.846153846153856,-4.5378164391299,-3.4848484848484853,99588.0,-0.4120000000000002,450.0,0.449959503644672,109.2,99588.0
fixed_15m,exclusion,2025-08,21,107,107,0,48,54,5,0.4485981308411215,1228.0000000000005,-1860.0,0.6602150537634411,-632.0,-5.906542056074766,-1.9818282878638132,-0.48309178743960457,99368.0,-0.632,719.0,0.7186837791371797,107.0,98956.0
fixed_15m,exclusion,2025-09,21,108,108,0,60,44,4,0.5555555555555556,2274.0,-936.0000000000003,2.4294871794871784,1337.9999999999995,12.388888888888884,3.3908953689461807,1.5603758011264346,101338.0,1.3379999999999996,259.0,0.2576652937782288,108.00000000000001,100294.0
fixed_15m,exclusion,2025-10,23,132,132,0,69,62,1,0.5227272727272727,3499.0,-2885.0,1.2128249566724436,614.0000000000002,4.651515151515153,2.2411691875559114,0.6390917751667113,100614.0,0.6140000000000002,813.0,0.802550788730726,120.52173913043478,100908.0
fixed_15m,exclusion,2025-11,19,151,151,0,90,58,3,0.5960264900662252,4242.0,-2611.0,1.6246648793565683,1631.0000000000005,10.801324503311262,2.42560079257031,2.010968921389411,101631.0,1.6310000000000004,516.0,0.5112454176161696,166.89473684210526,102539.0
fixed_15m,exclusion,2025-12,22,129,129,0,59,69,1,0.4573643410852713,1949.0000000000005,-2327.0,0.8375590889557372,-377.9999999999998,-2.930232558139533,-0.15885005202488442,-1.552106430155198,99622.0,-0.3779999999999998,1107.0,1.1058388691873533,123.13636363636363,102161.0
fixed_15m,exclusion,2026-01,20,126,126,0,63,56,7,0.5,2689.0,-2070.0,1.2990338164251207,619.0000000000002,4.912698412698415,1.2116004976763055,0.2583979328165342,100619.0,0.6190000000000002,515.0,0.5096133865046459,132.29999999999998,102780.0
fixed_15m,exclusion,2026-02,19,134,134,0,61,69,4,0.4552238805970149,2205.0,-2726.9999999999995,0.8085808580858087,-521.9999999999998,-3.8955223880596996,-1.1172179500985056,-1.4029923963698732,99478.0,-0.5219999999999998,883.0,0.881316685131399,148.10526315789474,102258.0
fixed_15m,exclusion,2026-03,22,163,163,0,68,95,0,0.4171779141104294,2599.0000000000005,-4289.0,0.6059687572860808,-1690.0000000000002,-10.368098159509204,-1.6222665611939049,-2.777777777777779,98310.0,-1.6900000000000002,1843.0,1.8401845176879377,155.5909090909091,100568.0
fixed_15m,exclusion,2026-04,21,132,132,0,57,73,2,0.4318181818181818,1941.0000000000005,-2671.0,0.7266941220516662,-729.9999999999999,-5.530303030303029,0.0867720616893153,-1.0869565217391408,99270.0,-0.7299999999999999,1135.0,1.1340474001838456,132.0,99838.0
fixed_15m,exclusion,2026-05,16,123,123,0,53,68,2,0.43089430894308944,1788.0,-2640.0,0.6772727272727272,-851.9999999999999,-6.926829268292682,-1.496521961695633,-2.2535211267605604,99148.0,-0.8519999999999998,1010.0,1.0092934945538123,161.4375,98986.0
fixed_15m,combined,2025-07,5,26,26,0,6,18,2,0.23076923076923078,89.99999999999996,-502.00000000000017,0.17928286852589626,-412.0000000000002,-15.846153846153856,-4.5378164391299,-3.4848484848484853,99588.0,-0.4120000000000002,450.0,0.449959503644672,109.2,99588.0
fixed_15m,combined,2025-08,21,107,107,0,48,54,5,0.4485981308411215,1228.0000000000005,-1860.0,0.6602150537634411,-632.0,-5.906542056074766,-1.9818282878638132,-0.48309178743960457,99368.0,-0.632,719.0,0.7186837791371797,107.0,98956.0
fixed_15m,combined,2025-09,21,108,108,0,60,44,4,0.5555555555555556,2274.0,-936.0000000000003,2.4294871794871784,1337.9999999999995,12.388888888888884,3.3908953689461807,1.5603758011264346,101338.0,1.3379999999999996,259.0,0.2576652937782288,108.00000000000001,100294.0
fixed_15m,combined,2025-10,23,132,132,0,69,62,1,0.5227272727272727,3499.0,-2885.0,1.2128249566724436,614.0000000000002,4.651515151515153,2.2411691875559114,0.6390917751667113,100614.0,0.6140000000000002,813.0,0.802550788730726,120.52173913043478,100908.0
fixed_15m,combined,2025-11,19,151,151,0,90,58,3,0.5960264900662252,4242.0,-2611.0,1.6246648793565683,1631.0000000000005,10.801324503311262,2.42560079257031,2.010968921389411,101631.0,1.6310000000000004,516.0,0.5112454176161696,166.89473684210526,102539.0
fixed_15m,combined,2025-12,22,129,129,0,59,69,1,0.4573643410852713,1949.0000000000005,-2327.0,0.8375590889557372,-377.9999999999998,-2.930232558139533,-0.15885005202488442,-1.552106430155198,99622.0,-0.3779999999999998,1107.0,1.1058388691873533,123.13636363636363,102161.0
fixed_15m,combined,2026-01,20,126,126,0,63,56,7,0.5,2689.0,-2070.0,1.2990338164251207,619.0000000000002,4.912698412698415,1.2116004976763055,0.2583979328165342,100619.0,0.6190000000000002,515.0,0.5096133865046459,132.29999999999998,102780.0
fixed_15m,combined,2026-02,19,134,134,0,61,69,4,0.4552238805970149,2205.0,-2726.9999999999995,0.8085808580858087,-521.9999999999998,-3.8955223880596996,-1.1172179500985056,-1.4029923963698732,99478.0,-0.5219999999999998,883.0,0.881316685131399,148.10526315789474,102258.0
fixed_15m,combined,2026-03,22,163,163,0,68,95,0,0.4171779141104294,2599.0000000000005,-4289.0,0.6059687572860808,-1690.0000000000002,-10.368098159509204,-1.6222665611939049,-2.777777777777779,98310.0,-1.6900000000000002,1843.0,1.8401845176879377,155.5909090909091,100568.0
fixed_15m,combined,2026-04,21,132,132,0,57,73,2,0.4318181818181818,1941.0000000000005,-2671.0,0.7266941220516662,-729.9999999999999,-5.530303030303029,0.0867720616893153,-1.0869565217391408,99270.0,-0.7299999999999999,1135.0,1.1340474001838456,132.0,99838.0
fixed_15m,combined,2026-05,16,123,123,0,53,68,2,0.43089430894308944,1788.0,-2640.0,0.6772727272727272,-851.9999999999999,-6.926829268292682,-1.496521961695633,-2.2535211267605604,99148.0,-0.8519999999999998,1010.0,1.0092934945538123,161.4375,98986.0
fixed_15m,quality_top_leaf,2025-07,3,8,8,0,3,5,0,0.375,25.999999999999936,-127.00000000000013,0.2047244094488182,-101.00000000000018,-12.625000000000023,-3.151574963149587,-5.764932398780398,99899.0,-0.10100000000000017,110.0,0.10999010089091982,56.0,99899.0
fixed_15m,quality_top_leaf,2025-08,14,23,23,0,14,9,0,0.6086956521739131,199.99999999999997,-340.0000000000001,0.5882352941176467,-140.00000000000014,-6.086956521739137,-0.3936005364001437,1.8315018315018472,99860.0,-0.14000000000000015,256.0,0.256,34.5,99759.0
fixed_15m,quality_top_leaf,2025-09,11,20,20,0,11,9,0,0.55,418.0000000000001,-71.00000000000004,5.88732394366197,347.0,17.35,4.916318894389732,2.307283359914958,100347.0,0.347,42.0,0.04193751310547285,38.18181818181818,100106.0
fixed_15m,quality_top_leaf,2025-10,15,32,32,0,19,13,0,0.59375,630.9999999999999,-148.00000000000017,4.263513513513508,482.9999999999997,15.093749999999991,3.512287149039781,2.3057841688610803,100483.0,0.48299999999999976,64.0,0.06366638812621861,44.8,100589.0
fixed_15m,quality_top_leaf,2025-11,11,29,29,0,22,7,0,0.7586206896551724,594.9999999999999,-189.0,3.1481481481481475,405.99999999999983,13.999999999999995,3.1914160010192125,3.378378378378377,100406.0,0.40599999999999986,106.0,0.10584335183927787,55.36363636363636,100995.0
fixed_15m,quality_top_leaf,2025-12,17,30,30,0,15,15,0,0.5,385.0000000000001,-309.9999999999999,1.2419354838709686,75.00000000000026,2.5000000000000084,0.3866593802343533,0.09567302785998266,100075.0,0.07500000000000025,212.0,0.2118072553975882,37.05882352941176,101070.0
fixed_15m,quality_top_leaf,2026-01,18,32,32,0,23,8,1,0.71875,940.0000000000002,-358.0,2.625698324022347,582.0000000000002,18.187500000000007,4.422452732968721,1.95123188957399,100582.0,0.5820000000000002,156.0,0.1558971079087802,37.33333333333333,101652.0
fixed_15m,quality_top_leaf,2026-02,15,34,34,0,21,12,1,0.6176470588235294,655.0,-290.0000000000001,2.2586206896551717,364.9999999999999,10.735294117647056,2.869040710339912,1.6801416280459613,100365.0,0.3649999999999999,122.0,0.12176134775839355,47.6,102017.0
fixed_15m,quality_top_leaf,2026-03,17,35,35,0,14,21,0,0.4,482.0000000000001,-1209.0000000000002,0.39867659222497936,-727.0,-20.771428571428572,-3.7459976309662872,-1.2430939226519278,99273.0,-0.7270000000000001,941.0,0.9402571968145165,43.23529411764706,101290.0
fixed_15m,quality_top_leaf,2026-04,14,26,26,0,12,14,0,0.46153846153846156,439.0,-397.0,1.105793450881612,42.00000000000007,1.615384615384618,0.7902224081421475,-0.821348462857896,100042.0,0.04200000000000007,181.0,0.18094571628511447,39.0,101332.0
fixed_15m,quality_top_leaf,2026-05,10,17,17,0,7,10,0,0.4117647058823529,91.99999999999991,-291.0000000000001,0.3161512027491405,-199.00000000000017,-11.705882352941186,-1.748709868223706,-1.7587939698492372,99801.0,-0.19900000000000018,217.0,0.217,35.699999999999996,101133.0
fixed_30m,baseline,2025-07,5,81,81,0,30,49,2,0.37037037037037035,2025.9999999999998,-1460.0,1.3876712328767122,565.9999999999999,6.9876543209876525,2.306834490960281,-1.7391304347825987,100566.0,0.566,871.0,0.869608626198083,340.2,100566.0
fixed_30m,baseline,2025-08,21,315,315,0,115,193,7,0.36507936507936506,3455.0,-6994.0,0.4939948527309122,-3539.0,-11.234920634920634,-3.3981801541154906,-3.5573122529644396,96461.0,-3.5389999999999997,3539.0,3.5389999999999997,315.0,97027.0
fixed_30m,baseline,2025-09,21,317,317,0,131,184,2,0.41324921135646686,5243.0,-6664.0,0.7867647058823529,-1421.0000000000011,-4.482649842271297,-0.9375078819391769,-2.0408163265306256,98579.0,-1.4210000000000012,2242.0,2.2336684168053162,317.0,95606.0
fixed_30m,baseline,2025-10,23,367,367,0,149,208,10,0.40599455040871935,7270.000000000001,-11188.000000000002,0.6498033607436539,-3918.0,-10.67574931880109,-1.4059135683421622,-2.619047619047632,96082.0,-3.918,4406.0,4.40023569124447,335.0869565217391,91688.0
fixed_30m,baseline,2025-11,19,318,318,0,130,183,5,0.4088050314465409,11150.0,-12350.0,0.902834008097166,-1199.999999999999,-3.7735849056603743,-0.8380640269640405,-2.0535411724839028,98800.0,-1.199999999999999,3632.0,3.605213265437797,351.4736842105263,90488.0
fixed_30m,baseline,2025-12,22,346,346,0,134,205,7,0.3872832369942196,6670.0,-10209.0,0.6533450876677441,-3538.9999999999995,-10.228323699421964,-2.2781355321080135,-3.059477963200685,96461.0,-3.5389999999999997,4965.0,4.965,330.27272727272725,86949.0
fixed_30m,baseline,2026-01,20,315,315,0,142,169,4,0.4507936507936508,7419.0,-8211.0,0.9035440263061747,-792.0000000000002,-2.514285714285715,-0.22047025971001635,-1.4814814814814836,99208.0,-0.7920000000000001,2242.0,2.238262102289177,330.75,86157.0
fixed_30m,baseline,2026-02,19,331,331,0,114,208,9,0.34441087613293053,5448.0,-12169.0,0.44769496260991043,-6721.0,-20.305135951661633,-4.643550090637579,-4.624277456647386,93279.0,-6.721000000000001,6923.0,6.914218941943731,365.8421052631579,79436.0
fixed_30m,baseline,2026-03,22,422,422,0,157,260,5,0.37203791469194314,8876.0,-12407.000000000002,0.7154025953090996,-3531.0000000000005,-8.367298578199053,-1.570199040702836,-3.7807318467695863,96469.0,-3.531,4462.0,4.458834227698334,402.81818181818187,75905.0
fixed_30m,baseline,2026-04,21,384,384,0,162,217,5,0.421875,10177.0,-9710.0,1.0480947476828013,466.99999999999915,1.216145833333331,0.84358756755233,-2.6432231020027954,100467.0,0.4669999999999992,1811.0,1.795914319714399,384.0,76372.0
fixed_30m,baseline,2026-05,16,291,291,0,134,152,5,0.46048109965635736,7333.0,-7734.0,0.9481510214636669,-400.9999999999998,-1.378006872852233,0.3937730857500775,-1.5873015873015817,99599.0,-0.4009999999999998,1458.0,1.4459121742234915,381.9375,75971.0
