trade_id,exit_id,exit_status,exit_reason,exit_detection_time,exit_time,exit_bid,holding_minutes,premium_dollars,pnl_dollars,trade_return_pct,label,session_date,symbol,decision_time,entry_time,entry_quote_timestamp,entry_slot,weekday,contract_id,expiration,dte,dte_category,strike,right,signal_underlying_return_15m_pct,decision_eligible_contract_count,feature_source_max_time,entry_quote_source_time,obs_underlying_price,obs_underlying_return_5m_pct,obs_underlying_return_10m_pct,obs_underlying_return_15m_pct,obs_underlying_return_30m_pct,obs_underlying_return_60m_pct,obs_underlying_acceleration_5m_pct,obs_underlying_ma_gap_pct,obs_underlying_macd_histogram,obs_underlying_rsi_14,obs_underlying_realized_volatility_proxy_30m_pct,obs_underlying_vwap_proxy_distance_pct,obs_opening_range_width_pct,obs_opening_range_width_vs_prior5,obs_distance_above_opening_range_high_pct,obs_distance_below_opening_range_low_pct,obs_distance_from_session_high_pct,obs_distance_from_session_low_pct,obs_midpoint,obs_relative_spread_pct,obs_quote_age_seconds,obs_delta,obs_theta,obs_implied_volatility,obs_calculated_gamma,obs_theta_burden_pct_per_provider_unit,obs_gamma_delta_pp_per_1pct_spot,obs_quote_observations_5m,obs_quote_update_count_5m,obs_valid_nbbo_rate_5m,obs_mean_source_sequence_gap_5m,obs_source_sequence_gap_5m,obs_spread_change_5m_pct_points,obs_premium_momentum_5m_pct,obs_premium_momentum_10m_pct,obs_premium_momentum_15m_pct,obs_premium_momentum_30m_pct,obs_premium_momentum_60m_pct,obs_premium_velocity_15m_pct_per_minute,obs_premium_acceleration_pct_per_minute2,obs_relative_volume_6bar,obs_relative_trade_count_6bar,obs_premium_turnover,obs_option_bar_range_pct,obs_option_vwap_deviation_pct,obs_option_macd_histogram,obs_option_rsi_14,obs_option_smi_10_3,obs_option_smi_signal_3,obs_option_atr_14_pct,obs_iv_change_5m_points,obs_iv_change_15m_points,obs_delta_drift_5m,obs_delta_drift_15m,obs_premium_underlying_divergence_15m_pct,direction_sign,obs_abs_delta,obs_delta_distance_050,obs_option_smi_gap,obs_log1p_premium_turnover,obs_directional_underlying_return_5m_pct,obs_directional_underlying_return_10m_pct,obs_directional_underlying_return_15m_pct,obs_directional_underlying_return_30m_pct,obs_directional_underlying_return_60m_pct,obs_directional_underlying_acceleration_5m_pct,obs_directional_ma_gap_pct,obs_directional_macd_histogram,obs_directional_vwap_distance_pct,obs_directional_opening_range_position_pct,obs_directional_distance_from_favorable_extreme_pct,entry_bid,entry_ask,entry_midpoint,entry_relative_spread_pct,entry_quote_age_seconds,entry_abs_delta,entry_delta_distance_050,entry_theta,entry_implied_volatility,entry_calculated_gamma,entry_theta_burden_pct_per_provider_unit,entry_gamma_delta_pp_per_1pct_spot,entry_minutes_from_open,entry_otm_pct,entry_premium_pct_underlying,invalidation_distance_underlying_pct,split,trailing_15m_underlying_low,trailing_15m_underlying_high,entry_underlying_price,invalidation_level,raw_entry_bid_difference,raw_entry_ask_difference,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf,executed,skip_reason
T000501,fixed_30m,ok,fixed_time,,2025-09-10 12:00:00-04:00,6.2,30.0,655.0,-34.999999999999964,-5.343511450381677,loser,2025-09-10,TSLA,2025-09-10 11:25:00-04:00,2025-09-10 11:30:00-04:00,2025-09-10 11:30:00-04:00,11:30,Wednesday,TSLA250912P00357500,2025-09-12,2,2,357.5,put,-0.09294465568229215,7,2025-09-10 11:25:00-04:00,2025-09-10 11:30:00-04:00,354.72,-0.02818330421057169,-0.3651480253918149,-0.09294465568229215,0.27987448053601316,1.403619107515519,0.3088764115357301,0.5216833485844896,,32.620923045608336,0.6977450971002559,0.9879003558718846,1.46324766821645,0.819834783585541,0.8013640238704101,-2.2412043301759277,-0.3651480253918149,2.2513043728921156,6.45,1.5503875968992191,0.0,-0.5781000000000001,-1.0877000000000001,0.4536,0.0313869461586142,16.86356589147287,11.133577541383628,5.0,5.0,1.0,0.0,0.0,0.0,0.0,10.256410256410264,1.5748031496063186,-8.833922261484094,-32.637075718015666,0.1041687860205398,0.0,0.5238095238095238,0.7985611510791366,91188.0,6.153846153846146,-13.749616177567214,,72.28037872078703,-75.23592083807614,-79.79876547920377,10.582417582417582,-0.005099999999999993,-0.00720000000000004,-0.0041999999999999815,-0.011900000000000022,1.3801687370913975,-1.0,0.5781000000000001,0.07810000000000006,4.562844641127626,11.420689554752878,0.02818330421057169,0.3651480253918149,0.09294465568229215,-0.27987448053601316,-1.403619107515519,-0.3088764115357301,-0.5216833485844896,,-0.9879003558718846,-2.2412043301759277,-2.2513043728921156,6.45,6.55,6.5,1.538461538461533,0.0,0.5775,0.07750000000000001,-1.0999,0.4581,0.031113520509236298,16.921538461538464,11.036276859831206,120,-0.7776223776223667,1.8324312133513754,0.3693157790871423,train,354.33,356.02,354.71,356.02,0.0,0.0,10,True,True,False,True,True,True,True,
T000549,fixed_30m,ok,fixed_time,,2025-09-16 12:00:00-04:00,2.64,30.0,253.00000000000003,10.999999999999988,4.347826086956519,winner,2025-09-16,QQQ,2025-09-16 11:25:00-04:00,2025-09-16 11:30:00-04:00,2025-09-16 11:30:00-04:00,11:30,Tuesday,QQQ250917P00591000,2025-09-17,1,1,591.0,put,-0.006766701064053748,18,2025-09-16 11:25:00-04:00,2025-09-16 11:30:00-04:00,591.09,-0.021988430702613027,-0.015223789708718183,-0.006766701064053748,-0.08620689655172153,-0.12334831536615631,-0.028754559462040863,-0.019308474729140546,,29.50424288764195,0.11356620895172198,-0.062483598055507183,0.2514386000438767,0.7559099726989416,-0.264907366787015,0.013534317954944086,-0.17226528854435985,0.03892631080120168,2.4450000000000003,0.40899795501023434,0.0,-0.4868,-1.0255,0.18760000000000002,0.06294792519845323,41.942740286298566,37.20788910555372,5.0,5.0,1.0,0.0,0.0,-0.0033731790103937453,0.8247422680412564,0.6172839506173089,0.0,8.66666666666669,14.519906323185028,0.0,0.0903399896378739,2.1824602707474985,1.7540983606557377,143994.0,7.3469387755102105,5.150214592274693,,68.68332836340522,21.014087656529473,20.038848848647696,8.250728862973762,,-0.0005999999999999894,,-0.0025000000000000022,0.7963469279321083,-1.0,0.4868,0.01319999999999999,0.9752388078817766,11.877533855733086,0.021988430702613027,0.015223789708718183,0.006766701064053748,0.08620689655172153,0.12334831536615631,0.028754559462040863,0.019308474729140546,,0.062483598055507183,0.013534317954944086,-0.03892631080120168,2.52,2.5300000000000002,2.5250000000000004,0.39603960396040516,0.0,0.49820000000000003,0.0017999999999999683,-1.0244,0.1872,0.06322780194833061,40.570297029702964,37.361940449288035,120,0.015228426395941241,0.4271769104535689,0.0846152544380701,train,590.98,591.41,590.91,591.41,0.0,0.0,10,True,True,False,True,True,True,True,
T000554,fixed_30m,ok,fixed_time,,2025-09-16 12:00:00-04:00,3.18,30.0,317.0,1.000000000000023,0.3154574132492094,winner,2025-09-16,SPY,2025-09-16 11:25:00-04:00,2025-09-16 11:30:00-04:00,2025-09-16 11:30:00-04:00,11:30,Tuesday,SPY250918P00660000,2025-09-18,2,2,660.0,put,-0.024243893569297903,17,2025-09-16 11:25:00-04:00,2025-09-16 11:30:00-04:00,659.8000000000001,0.006062810719065226,-0.015153811183499233,-0.024243893569297903,-0.03484690089843312,-0.0863152475127471,0.027278146375986356,-0.0049253431637974465,,22.245192513761424,0.09620027961232226,-0.051570054593108594,0.22979469658028934,1.5019840957880872,-0.2690528734242248,0.03940588056987604,-0.24492758005502102,0.040938243900967564,3.075,0.3252032520325134,0.0,-0.499,-0.6576000000000001,0.1499,0.05206222849054745,21.385365853658538,34.350658358063214,5.0,5.0,1.0,0.0,0.0,0.004175964713083846,-1.2841091492776902,1.6528925619834656,3.18791946308723,3.3613445378151363,9.625668449197855,0.20921067160778684,0.08604507741075788,0.40417457305502846,0.745945945945946,20519.0,4.545454545454535,6.57439446366781,,74.92132140795414,10.29474125202439,15.962904579975445,5.913729128014841,-0.0007999999999999952,0.0009000000000000119,0.0020000000000000018,-0.008399999999999963,-0.5921261728321547,-1.0,0.499,0.0010000000000000009,-5.668163327951055,9.929155299284705,-0.006062810719065226,0.015153811183499233,0.024243893569297903,0.03484690089843312,0.0863152475127471,-0.027278146375986356,0.0049253431637974465,,0.051570054593108594,0.03940588056987604,-0.040938243900967564,3.16,3.17,3.165,0.3159557661927263,0.0,0.5084000000000001,0.008400000000000074,-0.6574,0.1499,0.05210635986434448,20.770932069510266,34.37039709371891,120,-0.030303030303024947,0.4796908153986056,0.06670507261757595,train,659.64,660.0600000000001,659.62,660.0600000000001,0.0,0.0,10,True,True,False,True,True,True,True,
T000591,fixed_30m,ok,fixed_time,,2025-09-18 12:00:00-04:00,7.0,30.0,750.0,-50.0,-6.666666666666665,loser,2025-09-18,TSLA,2025-09-18 11:25:00-04:00,2025-09-18 11:30:00-04:00,2025-09-18 11:30:00-04:00,11:30,Thursday,TSLA250919P00427500,2025-09-19,1,1,427.5,put,-0.5307756774373673,9,2025-09-18 11:25:00-04:00,2025-09-18 11:30:00-04:00,427.28000000000003,-0.3149569558826837,-0.21485287248947937,-0.5307756774373673,-0.3939669440753413,-0.4821241411435917,-0.415377320198429,-0.23230518219251595,,16.58947999859575,0.48757376016431303,-0.2695352141262264,2.121805633277379,1.4438349069521013,-0.9688035970889519,-1.1514697622168169,-0.9779837775202749,0.8354179449662658,6.0,1.6666666666666607,0.0,-0.4974,-2.4598,0.6078,0.026892005901391704,40.99666666666666,11.490416281546649,5.0,5.0,1.0,0.0,0.0,-0.18518518518518445,11.111111111111093,7.14285714285714,18.811881188118782,12.149532710280386,10.599078341013811,1.149141506271909,0.14048068754376816,0.7574041106975239,0.5512104283054003,481469.00000000006,13.333333333333345,-2.79748021160241,,83.56802955677004,15.967505193162085,1.3816871081529278,13.726190476190478,-0.0039000000000000146,-0.009099999999999997,-0.035999999999999976,-0.06,-0.011004160462945833,-1.0,0.4974,0.002599999999999991,14.585818085009157,13.084599202983311,0.3149569558826837,0.21485287248947937,0.5307756774373673,0.3939669440753413,0.4821241411435917,0.415377320198429,0.23230518219251595,,0.2695352141262264,-1.1514697622168169,-0.8354179449662658,7.4,7.5,7.45,1.342281879194626,0.0,0.5646,0.06459999999999999,-2.4559,0.6185,0.026275013563396208,32.96510067114094,11.159786510781272,120,-0.05146198830409121,1.7435873431941584,1.1607374096484842,train,427.28000000000003,429.66,424.73,429.66,0.0,0.0,10,True,True,False,True,True,True,True,
T000605,fixed_30m,ok,fixed_time,,2025-09-22 12:00:00-04:00,2.32,30.0,233.0,-1.000000000000023,-0.42918454935623185,loser,2025-09-22,NVDA,2025-09-22 11:25:00-04:00,2025-09-22 11:30:00-04:00,2025-09-22 11:30:00-04:00,11:30,Monday,NVDA250926P00175000,2025-09-26,4,4,175.0,put,-0.11950830867288875,8,2025-09-22 11:25:00-04:00,2025-09-22 11:30:00-04:00,175.51,0.09124607927002426,0.01709596535217628,-0.11950830867288875,-0.14223941738734647,0.1426452128266531,0.16532859579612147,-0.1204990749086754,,22.569272523094355,0.21110998071768042,-0.030213350833963037,0.6673891962808667,0.7063068313411018,-0.2670758040686394,-0.398837673067054,-0.25573994089567176,0.2799680036567054,2.31,0.8658008658008473,0.0,-0.45630000000000004,-0.29910000000000003,0.3466,0.060834882095494064,12.94805194805195,10.677130156580162,5.0,5.0,1.0,0.0,0.0,0.032467532467513216,-3.750000000000009,-1.0706638115631661,4.288939051918739,5.239179954441897,-4.347826086956519,0.27996747357735535,-0.09689038304471578,0.4364928909952606,0.7556221889055472,73373.0,5.652173913043472,-3.765690376569031,,73.68521059833586,11.380662637502198,-6.002960738852847,5.869565217391303,-0.0020000000000000018,0.0011999999999999789,0.009799999999999975,-0.012900000000000023,-0.1457146556685034,-1.0,0.45630000000000004,0.04369999999999996,17.383623376355047,11.203324928417425,-0.09124607927002426,-0.01709596535217628,0.11950830867288875,0.14223941738734647,-0.1426452128266531,-0.16532859579612147,0.1204990749086754,,0.030213350833963037,-0.398837673067054,-0.2799680036567054,2.32,2.33,2.325,0.4301075268817303,0.0,0.4592,0.0408,-0.2978,0.34490000000000004,0.0612249753275608,12.808602150537634,10.74253417097382,120,0.2914285714285647,1.3247108426870264,0.14818192180553455,train,175.32,175.72,175.46,175.72,0.0,0.0,10,True,True,False,True,True,True,True,
T000672,fixed_30m,ok,fixed_time,,2025-09-29 12:00:00-04:00,4.95,30.0,510.00000000000006,-15.000000000000036,-2.941176470588247,loser,2025-09-29,AAPL,2025-09-29 11:25:00-04:00,2025-09-29 11:30:00-04:00,2025-09-29 11:30:00-04:00,11:30,Monday,AAPL251003P00257500,2025-10-03,4,4,257.5,put,-0.2636445913508756,4,2025-09-29 11:25:00-04:00,2025-09-29 11:30:00-04:00,253.46,-0.09066183136898776,-0.15363403584793822,-0.2636445913508756,-0.20081111942354957,-0.29503166673222614,-0.027632483328809965,-0.1105871620446508,,29.356007920980076,0.1587416248965527,-0.17927928699240647,0.5540492750206281,0.6457469715469843,-0.40473103068883187,-0.14992503748125774,-0.37732882635013176,0.0552660666350846,5.050000000000001,1.9801980198019906,0.0,-0.7186,-0.24330000000000002,0.2419,0.05136126237303093,4.817821782178218,13.01802556106842,5.0,5.0,1.0,0.0,0.0,-1.0967250571210936,3.589743589743599,5.759162303664933,9.782608695652195,7.446808510638303,10.989010989010994,0.6222129319481294,0.06143873992223179,,,496.0,0.0,-1.4112903225806495,,82.55892088665584,-75.86901604804984,-75.77265189812323,,0.0016999999999999793,,-0.010699999999999932,,-0.2738433198586119,-1.0,0.7186,0.21860000000000002,-0.09636414992661457,6.208590026096629,0.09066183136898776,0.15363403584793822,0.2636445913508756,0.20081111942354957,0.29503166673222614,0.027632483328809965,0.1105871620446508,,0.17927928699240647,-0.14992503748125774,-0.0552660666350846,5.0,5.1000000000000005,5.050000000000001,1.9801980198019906,0.0,0.7173,0.21730000000000005,-0.2451,0.2429,0.05128269400617376,4.853465346534653,12.998624449744863,120,-1.568932038834947,1.9924248402114735,0.2603858444786352,train,253.46,254.13,253.47,254.13,0.0,0.0,10,True,True,False,True,True,True,True,
T000686,fixed_30m,ok,fixed_time,,2025-09-29 12:00:00-04:00,3.42,30.0,334.0,8.000000000000007,2.39520958083832,winner,2025-09-29,SPY,2025-09-29 11:25:00-04:00,2025-09-29 11:30:00-04:00,2025-09-29 11:30:00-04:00,11:30,Monday,SPY251003P00664000,2025-10-03,4,4,664.0,put,-0.09634781561436156,24,2025-09-29 11:25:00-04:00,2025-09-29 11:30:00-04:00,663.62,0.0030138637733490015,-0.02410437193045567,-0.09634781561436156,-0.15346653827635892,-0.18200141389528302,0.03013128219511163,-0.11526126932884795,,26.322400604074033,0.07601810694086761,-0.12635309375320647,0.1279426816786114,0.4250831627431025,-0.15346653827635892,0.02561707000994229,-0.22102271872980195,0.0030138637733490015,3.305,0.9077155824508396,0.0,-0.5007,-0.3518,0.11510000000000001,0.048742034024214814,10.64447806354009,32.34618861914944,5.0,5.0,1.0,0.0,0.0,0.30530594389662224,-0.45180722891566827,0.9160305343511421,9.256198347107425,15.559440559440564,15.964912280701782,0.5901692121389647,-0.06691053197761576,0.5849220103986135,0.5837837837837838,70650.0,8.923076923076923,3.5031847133757843,,71.6554956575183,37.378860172985355,25.224155398305285,5.692307692307693,-0.0002999999999999947,,0.0009000000000000119,,0.4303146741270414,-1.0,0.5007,0.0007000000000000339,12.15470477468007,11.165507542294172,-0.0030138637733490015,0.02410437193045567,0.09634781561436156,0.15346653827635892,0.18200141389528302,-0.03013128219511163,0.11526126932884795,,0.12635309375320647,0.02561707000994229,-0.0030138637733490015,3.33,3.34,3.335,0.29985007496251237,0.0,0.5051,0.005099999999999993,-0.34990000000000004,0.11460000000000001,0.04897770349790651,10.491754122938532,32.498175601965904,120,-0.05722891566265487,0.5025466381362828,0.11001763296309408,train,663.33,664.26,663.53,664.26,0.0,0.0,10,True,True,False,True,True,True,True,
T000696,fixed_30m,ok,fixed_time,,2025-09-30 12:00:00-04:00,2.36,30.0,267.0,-31.000000000000007,-11.610486891385774,loser,2025-09-30,AAPL,2025-09-30 11:25:00-04:00,2025-09-30 11:30:00-04:00,2025-09-30 11:30:00-04:00,11:30,Tuesday,AAPL251003P00255000,2025-10-03,3,3,255.0,put,-0.3527889929834216,5,2025-09-30 11:25:00-04:00,2025-09-30 11:30:00-04:00,254.21,-0.1178735609602799,-0.11394891944990215,-0.3527889929834216,-0.34106946840206653,-0.3176221472825702,-0.12180283404475967,-0.22518032401127597,,20.418762443511667,0.32992790572920105,-0.30096445038605424,0.5532666274278975,0.8755444379046508,-0.5165733964700769,-0.03540380000787158,-0.520466463176017,0.0,2.65,1.5094339622641524,0.0,-0.5438000000000001,-0.3391,0.24070000000000003,0.06931037027268386,12.796226415094342,17.619389227018964,5.0,5.0,1.0,0.0,0.0,0.30219050149957294,6.639839034205219,6.639839034205219,21.55963302752295,20.728929384965824,17.516629711751676,1.3015650879808887,0.02310666314902372,2.912804399057345,1.5379061371841156,140396.0,6.79245283018867,16.64862246787657,,77.3681771406205,64.98227215766445,40.645149578647505,6.522911051212936,0.0012000000000000066,0.0012000000000000066,-0.02070000000000005,-0.06260000000000004,-3.1561092497665584,-1.0,0.5438000000000001,0.04380000000000006,24.33712257901695,11.852229402824191,0.1178735609602799,0.11394891944990215,0.3527889929834216,0.34106946840206653,0.3176221472825702,0.12180283404475967,0.22518032401127597,,0.30096445038605424,-0.03540380000787158,-0.0,2.63,2.67,2.65,1.5094339622641524,0.0,0.543,0.04300000000000004,-0.3405,0.2414,0.06915950408671959,12.849056603773587,17.581729128925854,120,-0.3098039215686188,1.0424452224538767,0.35009047281882416,train,254.21,255.11,254.22,255.11,0.0,0.0,10,True,True,False,True,True,True,True,
T000710,fixed_30m,ok,fixed_time,,2025-09-30 12:00:00-04:00,11.6,30.0,1045.0,114.99999999999986,11.004784688995194,winner,2025-09-30,TSLA,2025-09-30 11:25:00-04:00,2025-09-30 11:30:00-04:00,2025-09-30 11:30:00-04:00,11:30,Tuesday,TSLA251003P00437500,2025-10-03,3,3,437.5,put,-0.4096122337520547,9,2025-09-30 11:25:00-04:00,2025-09-30 11:30:00-04:00,437.64,-0.15969338869371574,-0.3188775510204134,-0.4096122337520547,-0.2916248974756286,-0.12095761918891057,-0.00025461318351460704,-0.08414838228060217,,22.992826428850975,0.37511577111089756,-0.25793346049992616,1.1956792499830096,0.5894464795083101,-1.069240680878003,-0.12567407001187192,-0.604133545310026,0.11437983254791728,10.45,0.9569377990430589,0.0,-0.4833,-1.6346,0.6497,0.014992856240302346,15.642105263157896,6.561473605005919,5.0,5.0,1.0,0.0,0.0,-0.03316121085792756,3.465346534653446,7.179487179487176,9.424083769633484,6.632653061224469,1.9512195121951237,0.6004054927878736,0.017202324495417653,1.9854111405835544,1.5643564356435644,1011053.0000000001,5.25812619502867,3.2495823661074175,,73.26531211895684,-6.771071140752047,-23.040053119974875,5.763452608576889,0.0013000000000000789,0.0044000000000000705,-0.01050000000000001,-0.02699999999999997,-1.1333984171577747,-1.0,0.4833,0.016699999999999993,16.26898197922283,13.826503909039122,0.15969338869371574,0.3188775510204134,0.4096122337520547,0.2916248974756286,0.12095761918891057,0.00025461318351460704,0.08414838228060217,,0.25793346049992616,-0.12567407001187192,-0.11437983254791728,10.35,10.450000000000001,10.4,0.9615384615384751,0.0,0.4783,0.021699999999999997,-1.6538000000000002,0.6566000000000001,0.014823237057506442,15.901923076923078,6.492133134076097,120,0.031999999999987594,2.3763824147701307,0.3402059501792381,train,437.64,439.46000000000004,437.97,439.46000000000004,0.0,0.0,10,True,True,False,True,True,True,True,
T000758,fixed_30m,ok,fixed_time,,2025-10-06 12:00:00-04:00,4.3,30.0,415.00000000000006,14.999999999999947,3.6144578313252795,winner,2025-10-06,AAPL,2025-10-06 11:25:00-04:00,2025-10-06 11:30:00-04:00,2025-10-06 11:30:00-04:00,11:30,Monday,AAPL251010P00260000,2025-10-10,4,4,260.0,put,-0.05045800341562101,5,2025-10-06 11:25:00-04:00,2025-10-06 11:30:00-04:00,257.51,-0.04657842642549204,-0.0038831935383676353,-0.05045800341562101,-0.10474047637522022,-0.19379093833572503,-0.08929355534751382,-0.05012628590095325,,20.220252127161984,0.10021279828886036,0.04628386196598999,1.3915268033644619,1.2102509557261623,-0.5330449225539824,-0.8582190982874383,-0.3405704555129785,0.6999843578914478,4.15,2.40963855421688,0.0,-0.6263000000000001,-0.298,0.2541,0.054022654505143555,7.180722891566265,13.911373761619517,5.0,2.0,1.0,0.0,0.0,-0.05949724825224667,2.4691358024691468,0.60606060606061,2.4691358024691468,5.063291139240511,7.792207792207795,0.16260968749439422,-0.0008131321083440724,1.3663366336633664,1.0,9983.0,2.40963855421688,-4.387458679755573,,82.05767734490551,6.77109615569363,-0.9038672408997579,4.3373493975903585,0.002599999999999991,0.0021999999999999797,-0.005300000000000082,-0.006099999999999994,-0.5082221254040198,-1.0,0.6263000000000001,0.12630000000000008,7.674963396593388,9.208739090609209,0.04657842642549204,0.0038831935383676353,0.05045800341562101,0.10474047637522022,0.19379093833572503,0.08929355534751382,0.05012628590095325,,-0.04628386196598999,-0.8582190982874383,-0.6999843578914478,4.05,4.15,4.1,2.4390243902439157,0.0,0.6246,0.12460000000000004,-0.29660000000000003,0.2524,0.05447658120152837,7.234146341463416,14.030988254265647,120,-0.957692307692315,1.592171177818337,0.054356266501004176,train,257.46,257.7,257.56,257.7,0.0,0.0,10,True,True,False,True,True,True,True,
T000836,fixed_30m,ok,fixed_time,,2025-10-10 12:00:00-04:00,4.3100000000000005,30.0,467.0,-35.99999999999994,-7.70877944325481,loser,2025-10-10,SPY,2025-10-10 11:25:00-04:00,2025-10-10 11:30:00-04:00,2025-10-10 11:30:00-04:00,11:30,Friday,SPY251013P00663000,2025-10-13,3,3,663.0,put,-0.4311186552703128,41,2025-10-10 11:25:00-04:00,2025-10-10 11:30:00-04:00,662.84,-0.41167102376874487,-0.7308452644821162,-0.4311186552703128,-1.4891656511012652,-1.4584107633984877,-0.09117740368846938,-0.6049923068879304,,33.51134830180513,0.7883351829054355,-1.2243517518460534,0.2737524920403535,1.2146089873660713,-1.6324349994063847,1.3819322913523502,-1.5900823992279767,0.0,4.335000000000001,2.9988465974625114,0.0,-0.4937,-0.647,0.1767,0.03642466544133141,14.925028835063433,24.143725241132113,5.0,5.0,1.0,0.0,0.0,1.889789296168602,60.25878003696861,155.7522123893806,75.15151515151517,1476.3636363636365,1321.3114754098362,3.7365414280790117,0.48384866373012675,2.1978518937252685,2.51,222883.0,43.1554524361949,150.6139992731613,,83.81169838880182,71.72298154124387,60.45188301251207,13.655949618826648,0.017299999999999982,,-0.10870000000000002,,-42.60686929543836,-1.0,0.4937,0.006299999999999972,11.271098528731798,12.314406735729833,0.41167102376874487,0.7308452644821162,0.4311186552703128,1.4891656511012652,1.4584107633984877,0.09117740368846938,0.6049923068879304,,1.2243517518460534,1.3819322913523502,-0.0,4.54,4.67,4.605,2.8230184581976085,0.0,0.5081,0.008099999999999996,-0.6571,0.1796,0.03587475893576013,14.269272529858847,23.764875309404943,120,-0.02413273001508065,0.6947377949429727,0.81969687820783,train,662.84,667.87,662.44,667.87,0.0,0.0,10,True,True,False,True,True,True,True,
T000877,fixed_30m,ok,fixed_time,,2025-10-15 12:00:00-04:00,3.85,30.0,320.0,64.99999999999999,20.3125,winner,2025-10-15,NVDA,2025-10-15 11:25:00-04:00,2025-10-15 11:30:00-04:00,2025-10-15 11:30:00-04:00,11:30,Wednesday,NVDA251017P00182500,2025-10-17,2,2,182.5,put,-0.35083872382415393,7,2025-10-15 11:25:00-04:00,2025-10-15 11:30:00-04:00,181.78,-0.0934322616103378,-0.21956306949171278,-0.35083872382415393,-0.5253365437233315,-0.4817694076426071,0.03281650334738817,-0.1568308284599973,,20.992906765153137,0.15008113423712047,-0.2621704083799137,1.9964291511118313,1.5650159106005488,-1.650165016501659,-0.3520739355264535,-0.6014873140857357,0.21500633993052354,3.125,1.5999999999999945,0.0,-0.531,-0.6174000000000001,0.49210000000000004,0.05738848851965805,19.756800000000002,10.43207944310344,5.0,4.0,1.0,0.0,0.0,-0.05289256198348524,3.305785123966931,7.9447322970638945,12.81588447653428,18.8212927756654,17.26078799249531,0.8039130865941161,-0.010664007600106284,0.7019867549668874,0.6555555555555556,92220.0,8.626198083067093,7.931034482758625,,77.7028552461168,21.654961419534512,1.865776603959656,8.352350524874485,0.0022000000000000353,0.0048000000000000265,-0.009700000000000042,-0.03670000000000001,-1.9791577667433202,-1.0,0.531,0.031000000000000028,19.789184815574856,11.431943149336691,0.0934322616103378,0.21956306949171278,0.35083872382415393,0.5253365437233315,0.4817694076426071,-0.03281650334738817,0.1568308284599973,,0.2621704083799137,-0.3520739355264535,-0.21500633993052354,3.15,3.2,3.175,1.574803149606308,0.0,0.5341,0.03410000000000002,-0.6219,0.4958,0.056987923169908,19.587401574803152,10.355845398435681,120,-0.39452054794520963,1.7466167895258005,0.4017169271406659,train,181.78,182.45000000000002,181.72,182.45000000000002,0.0,0.0,10,True,True,False,True,True,True,True,
T000930,fixed_30m,ok,fixed_time,,2025-10-20 12:00:00-04:00,2.21,30.0,228.00000000000003,-7.000000000000028,-3.0701754385965008,loser,2025-10-20,QQQ,2025-10-20 11:25:00-04:00,2025-10-20 11:30:00-04:00,2025-10-20 11:30:00-04:00,11:30,Monday,QQQ251021C00612000,2025-10-21,1,1,612.0,call,0.014708766424798014,33,2025-10-20 11:25:00-04:00,2025-10-20 11:30:00-04:00,611.97,0.008171002745460676,0.11124016424284289,0.014708766424798014,0.00163409373161727,0.2769220685586937,-0.09488973765598985,0.026026017842117888,,78.01473901742496,0.15934444813096815,0.21359443116599763,0.44470797509636084,0.7018194017507652,0.3492719401810396,-0.7892543752144765,0.0,0.5273013995663378,2.25,0.8888888888888897,0.0,0.5056,-0.9683,0.15940000000000001,0.07158869447888463,43.03555555555556,43.81013336024303,5.0,4.0,1.0,0.0,0.0,0.0,0.0,16.580310880829032,0.8968609865470656,0.44642857142855874,48.02631578947367,0.0595242049620078,-0.04871165777660795,0.5131995776135164,0.5507246376811594,43196.0,5.357142857142862,26.01166774701362,,70.86308367939263,66.10085385122055,67.82093533088857,10.044642857142861,-0.0015999999999999903,-0.0010999999999999899,0.0036000000000000476,0.006400000000000017,1.1258364835463253,1.0,0.5056,0.005600000000000049,-1.7200814796680248,10.673526327376381,0.008171002745460676,0.11124016424284289,0.014708766424798014,0.00163409373161727,0.2769220685586937,-0.09488973765598985,0.026026017842117888,,0.21359443116599763,0.3492719401810396,0.0,2.2600000000000002,2.2800000000000002,2.2700000000000005,0.8810572687224676,0.0,0.5084000000000001,0.008400000000000074,-0.9712000000000001,0.15960000000000002,0.07158994007010659,42.78414096916299,43.81375922230593,120,0.0049022010882859846,0.3709332156805073,0.11764513651738163,train,611.29,611.99,612.01,611.29,0.0,0.0,10,True,True,False,True,True,True,True,
