exit_id,split,feature,winner_non_null,loser_non_null,winner_mean,loser_mean,winner_median,loser_median,median_difference_winner_minus_loser,cliffs_delta,absolute_cliffs_delta,hedges_g,mann_whitney_p,bh_q_within_exit_split
pt40_sl20_eod,full,obs_underlying_return_10m_pct,1303,2163,0.08877678099903893,0.003992737755080239,0.006470502596278571,0.006907985631410263,-0.0004374830351316916,0.008146143062579325,0.008146143062579325,0.049522845294897345,0.6874854561671517,0.9166125828082409
pt40_sl20_eod,full,obs_underlying_vwap_proxy_distance_pct,1303,2163,0.04868376440748278,0.013416614230063156,0.029848647458297073,0.0144430189741529,0.015405628484144174,0.007388263295095232,0.007388263295095232,0.05252980352437328,0.7152288162998097,0.9180548985340842
pt40_sl20_eod,full,obs_directional_opening_range_position_pct,1303,2163,-0.37154741632491434,-0.3508767931349054,-0.18811266049979514,-0.21622017810678518,0.02810751760699004,-0.006245057016614819,0.006245057016614819,-0.011434874129041189,0.7577879560052755,0.9300029846775044
pt40_sl20_eod,full,obs_directional_ma_gap_pct,1040,1718,0.0906541037140518,0.07922762960892415,0.05778610321156563,0.05496451162346205,0.002821591588103578,0.006042356944568894,0.006042356944568894,0.029393490864557965,0.7900043916666705,0.9300029846775044
pt40_sl20_eod,full,obs_option_smi_10_3,1289,2133,10.182105046940379,9.494454790637157,14.579594856281162,14.382244093789295,0.19735076249186712,0.006033598878606883,0.006033598878606883,0.01387878471165988,0.7671063757404211,0.9300029846775044
pt40_sl20_eod,full,obs_delta,1303,2163,0.04438963929393708,0.015030929264909846,0.4607,0.4334,0.02729999999999999,-0.00558723440944453,0.00558723440944453,0.055799488250635375,0.7826239288222425,0.9300029846775044
pt40_sl20_eod,full,obs_iv_change_5m_points,985,1613,-0.006077461928934008,-0.00026360818350898934,-0.0002999999999999947,-0.000300000000000078,8.326672684688674e-17,-0.004952778975393479,0.004952778975393479,-0.05418439240348405,0.8320440782504942,0.9300029846775044
pt40_sl20_eod,full,entry_calculated_gamma,1303,2163,0.047058156614573875,0.0477186216626008,0.04529254278223572,0.04426919754787983,0.0010233452343558908,-0.004650529078846111,0.004650529078846111,-0.0299264714291629,0.8183691120949428,0.9300029846775044
pt40_sl20_eod,full,obs_directional_underlying_return_10m_pct,1303,2163,0.18306903872069608,0.113147852852267,0.07277409242310018,0.07585560662175528,-0.0030815141986551,-0.004632078822334296,0.004632078822334296,0.04096477887928689,0.8190771844797442,0.9300029846775044
pt40_sl20_eod,full,obs_underlying_price,1303,2163,444.682563315426,442.0859778085992,434.37,429.35,5.019999999999982,0.004172241660040488,0.004172241660040488,0.013678182302674754,0.8367725766926444,0.9300029846775044
pt40_sl20_eod,full,obs_opening_range_width_pct,1303,2163,1.1587915373075652,1.0942415978123996,0.831389288727856,0.8382198165689225,-0.006830527841066525,-0.0041665646580368865,0.0041665646580368865,0.025915330570301476,0.8369914739944629,0.9300029846775044
pt40_sl20_eod,full,entry_implied_volatility,1303,2163,0.3304129700690714,0.3269251964863616,0.2821,0.28,0.0020999999999999908,0.003858587299340188,0.003858587299340188,0.016461637924078103,0.8488906503228024,0.9300029846775044
pt40_sl20_eod,full,obs_option_smi_gap,1289,2133,5.233349440029117,5.293728343071305,4.161648932613332,4.051605286229297,0.1100436463840353,-0.0037411295476128537,0.0037411295476128537,-0.0069803628911235815,0.8543050673200331,0.9300029846775044
pt40_sl20_eod,full,obs_implied_volatility,1303,2163,0.32608618572524944,0.32703111419325015,0.2822,0.2803,0.0019000000000000128,0.0029772327382771024,0.0029772327382771024,-0.005085915020425682,0.8831245568853332,0.9399883561925743
pt40_sl20_eod,full,obs_calculated_gamma,1303,2163,0.047100255914753045,0.04766744301206882,0.045384400604275996,0.04422756261489135,0.0011568379893846445,-0.002920462718240757,0.002920462718240757,-0.025740067472943426,0.8853378703674245,0.9399883561925743
pt40_sl20_eod,full,obs_valid_nbbo_rate_5m,1303,2163,1.0,0.9992602866389273,1.0,1.0,0.0,0.002311604253351751,0.002311604253351751,0.05822691265463992,0.08251911915702022,0.4630405007953282
