exit_id,setup_id,symbol,sessions_with_trades,candidate_count,completed_trades,unavailable_trades,wins,losses,flats,win_rate,gross_profit_dollars,gross_loss_dollars,profit_factor,total_pnl_dollars,expectancy_dollars,mean_return_pct,median_return_pct,unconstrained_end_balance,return_on_initial_balance_pct,realized_max_drawdown_dollars,realized_max_drawdown_pct,trades_per_21_sessions
fixed_60m,combined,SPY,106,147,147,0,79,67,1,0.5374149659863946,3655.0,-2795.0,1.3076923076923077,859.9999999999997,5.850340136054419,1.4427840685912676,1.086956521739113,100860.0,0.8599999999999997,438.0,0.4354093145782593,29.12264150943396
fixed_60m,combined,TSLA,74,103,103,0,51,50,2,0.49514563106796117,6085.0,-4604.0,1.321676802780191,1480.9999999999998,14.378640776699028,2.33026384565246,0.0,101481.0,1.4809999999999999,1561.0,1.5314581718647293,29.22972972972973
fixed_60m,quality_top_leaf,AAPL,49,60,60,0,29,31,0,0.48333333333333334,1121.0,-976.0000000000001,1.1485655737704916,144.99999999999991,2.416666666666665,2.0902535955344854,-1.6670829170829127,100145.0,0.14499999999999993,293.0,0.2927921175965065,25.714285714285715
fixed_60m,quality_top_leaf,NVDA,35,40,40,0,19,19,2,0.475,926.0000000000001,-634.9999999999998,1.4582677165354339,291.0000000000003,7.2750000000000075,2.8539376936131466,0.0,100291.0,0.29100000000000026,248.0,0.24707593599936237,24.0
fixed_60m,quality_top_leaf,QQQ,94,129,129,0,68,58,3,0.5271317829457365,3820.0,-2861.0,1.3351974833974134,958.9999999999997,7.43410852713178,2.1016614970243173,1.1406844106463865,100959.0,0.9589999999999996,735.0,0.7269813952108246,28.819148936170215
fixed_60m,quality_top_leaf,SPY,98,132,132,0,74,57,1,0.5606060606060606,3535.0,-2514.0,1.4061256961018298,1021.0,7.734848484848484,2.0980838342556023,1.7086879717360004,101021.0,1.0210000000000001,438.0,0.43471356544523404,28.285714285714285
fixed_60m,quality_top_leaf,TSLA,74,103,103,0,51,50,2,0.49514563106796117,6085.0,-4604.0,1.321676802780191,1480.9999999999998,14.378640776699028,2.33026384565246,0.0,101481.0,1.4809999999999999,1561.0,1.5314581718647293,29.22972972972973
pt20_sl10_eod,baseline,AAPL,180,608,608,0,177,431,0,0.2911184210526316,10063.0,-16179.0,0.6219791087211818,-6116.0,-10.05921052631579,-2.307302374574936,-10.573014383989987,93884.0,-6.116,6295.0,6.283752083770051,70.93333333333334
pt20_sl10_eod,baseline,NVDA,181,620,620,0,217,400,3,0.35,12310.0,-14846.0,0.8291795769904351,-2536.000000000001,-4.090322580645163,-0.37570472770895935,-10.278526836836477,97464.0,-2.536000000000001,2921.0,2.9099422195656506,71.93370165745857
pt20_sl10_eod,baseline,QQQ,209,758,758,0,238,518,2,0.31398416886543534,18947.0,-24078.0,0.7869009053908131,-5131.0,-6.769129287598944,-1.5143183174128403,-10.375999130009244,94869.0,-5.131,5433.0,5.42540443379269,76.16267942583733
pt20_sl10_eod,baseline,SPY,208,717,717,0,233,482,2,0.32496513249651326,16421.0,-19075.0,0.86086500655308,-2653.999999999999,-3.701534170153416,-1.016732974015117,-10.416666666666652,97346.0,-2.653999999999999,3963.0,3.95138293417353,72.38942307692308
pt20_sl10_eod,baseline,TSLA,181,784,784,0,263,521,0,0.3354591836734694,38951.0,-42446.0,0.9176600857560194,-3494.9999999999986,-4.457908163265304,-0.6845924601734127,-10.465116279069765,96505.0,-3.4949999999999988,5190.0,5.174786128781383,90.96132596685082
pt20_sl10_eod,inclusion,AAPL,175,491,491,0,146,345,0,0.2973523421588595,8483.0,-13110.0,0.6470633104500382,-4626.999999999999,-9.423625254582483,-2.0250152243567974,-10.526315789473673,95373.0,-4.626999999999999,4926.0,4.914352983429272,58.919999999999995
pt20_sl10_eod,inclusion,NVDA,178,490,490,0,180,307,3,0.3673469387755102,10176.0,-11207.0,0.908003926117605,-1031.0000000000005,-2.1040816326530623,0.11188053755620615,-10.204081632653061,98969.0,-1.0310000000000006,1865.0,1.8517047598244605,57.80898876404494
pt20_sl10_eod,inclusion,QQQ,205,631,631,0,203,426,2,0.32171156893819336,15897.0,-19986.0,0.7954067847493246,-4089.000000000001,-6.480190174326467,-1.3952581287133097,-10.364145658263313,95911.0,-4.089000000000001,4685.0,4.668892321490857,64.6390243902439
pt20_sl10_eod,inclusion,SPY,207,618,618,0,208,408,2,0.3365695792880259,14415.0,-16285.0,0.8851704022106233,-1869.9999999999995,-3.0258899676375397,-0.7437995621122987,-10.363165332077251,98130.0,-1.8699999999999994,2886.0,2.875017433404395,62.69565217391304
pt20_sl10_eod,inclusion,TSLA,181,602,602,0,223,379,0,0.3704318936877076,32936.0,-30707.0,1.0725893118832839,2229.000000000001,3.7026578073089715,0.48989763587334983,-10.344827586206906,102229.0,2.229000000000001,1825.0,1.783149481665315,69.84530386740332
pt20_sl10_eod,exclusion,AAPL,116,179,179,0,66,113,0,0.3687150837988827,3430.0,-3299.0000000000005,1.0397090027280993,130.9999999999999,0.7318435754189938,0.6746991651142734,-10.404624277456643,100131.0,0.1309999999999999,911.0,0.9034561412208063,32.4051724137931
pt20_sl10_eod,exclusion,NVDA,150,308,308,0,125,182,1,0.40584415584415584,6529.0,-6070.0,1.0756177924217463,459.0000000000001,1.4902597402597406,1.2355165404678334,-10.156288156288156,100459.0,0.45900000000000013,614.0,0.6093083258906421,43.12
pt20_sl10_eod,exclusion,QQQ,178,360,360,0,129,230,1,0.35833333333333334,9983.0,-10198.0,0.9789174347911355,-215.00000000000023,-0.5972222222222229,-0.1587096142894436,-10.258498287814255,99785.0,-0.21500000000000022,1929.0,1.9011856538836815,42.47191011235955
pt20_sl10_eod,exclusion,SPY,171,340,340,0,123,216,1,0.36176470588235293,8362.0,-8265.0,1.0117362371445855,97.00000000000057,0.2852941176470605,0.06425041454591447,-10.323178501100433,100097.0,0.09700000000000057,1004.0,0.9934593958104511,41.75438596491228
pt20_sl10_eod,exclusion,TSLA,163,350,350,0,139,211,0,0.39714285714285713,19976.0,-16597.0,1.2035910104235705,3379.000000000001,9.654285714285717,1.2336370843644806,-10.297273415804082,103379.0,3.379000000000001,1610.0,1.5518521017475204,45.0920245398773
pt20_sl10_eod,combined,AAPL,116,179,179,0,66,113,0,0.3687150837988827,3430.0,-3299.0000000000005,1.0397090027280993,130.9999999999999,0.7318435754189938,0.6746991651142734,-10.404624277456643,100131.0,0.1309999999999999,911.0,0.9034561412208063,32.4051724137931
pt20_sl10_eod,combined,NVDA,150,308,308,0,125,182,1,0.40584415584415584,6529.0,-6070.0,1.0756177924217463,459.0000000000001,1.4902597402597406,1.2355165404678334,-10.156288156288156,100459.0,0.45900000000000013,614.0,0.6093083258906421,43.12
pt20_sl10_eod,combined,QQQ,178,360,360,0,129,230,1,0.35833333333333334,9983.0,-10198.0,0.9789174347911355,-215.00000000000023,-0.5972222222222229,-0.1587096142894436,-10.258498287814255,99785.0,-0.21500000000000022,1929.0,1.9011856538836815,42.47191011235955
pt20_sl10_eod,combined,SPY,171,340,340,0,123,216,1,0.36176470588235293,8362.0,-8265.0,1.0117362371445855,97.00000000000057,0.2852941176470605,0.06425041454591447,-10.323178501100433,100097.0,0.09700000000000057,1004.0,0.9934593958104511,41.75438596491228
pt20_sl10_eod,combined,TSLA,163,350,350,0,139,211,0,0.39714285714285713,19976.0,-16597.0,1.2035910104235705,3379.000000000001,9.654285714285717,1.2336370843644806,-10.297273415804082,103379.0,3.379000000000001,1610.0,1.5518521017475204,45.0920245398773
pt20_sl10_eod,quality_top_leaf,NVDA,67,123,123,0,51,71,1,0.4146341463414634,2869.0,-2504.0,1.1457667731629393,365.00000000000034,2.967479674796751,0.7164781069095694,-10.035842293906805,100365.0,0.3650000000000003,498.0,0.4937390321525237,38.55223880597015
pt40_sl20_eod,baseline,AAPL,180,608,608,0,196,408,4,0.3223684210526316,13341.0,-22588.0,0.5906233398264565,-9247.0,-15.208881578947368,-3.787732610673995,-12.447124777032197,90753.0,-9.247,9596.0,9.587850327221862,70.93333333333334
pt40_sl20_eod,baseline,NVDA,181,620,620,0,247,365,8,0.39838709677419354,18303.0,-20508.0,0.8924809830310123,-2205.000000000001,-3.5564516129032273,0.007184235753943962,-6.163342830009488,97795.0,-2.205000000000001,3228.0,3.1954701142370667,71.93370165745857
pt40_sl20_eod,baseline,QQQ,209,758,758,0,287,469,2,0.3786279683377309,32750.0,-35092.0,0.9332611421406588,-2342.0000000000014,-3.0897097625329835,-0.09808993926831856,-12.087450157733754,97658.0,-2.3420000000000014,6017.0,5.976004608386469,76.16267942583733
pt40_sl20_eod,baseline,SPY,208,717,717,0,270,444,3,0.37656903765690375,27876.0,-29383.0,0.9487118401796958,-1506.999999999999,-2.10181311018131,-0.6645025325012515,-18.055555555555557,98493.0,-1.5069999999999992,4904.0,4.884170268709041,72.38942307692308
pt40_sl20_eod,baseline,TSLA,181,781,781,0,303,477,1,0.3879641485275288,62194.0,-61698.0,1.0080391584816364,495.9999999999998,0.6350832266325221,0.11054369754898367,-11.607142857142861,100496.0,0.4959999999999997,5095.0,5.068491787949027,90.61325966850829
pt40_sl20_eod,inclusion,AAPL,180,571,571,0,183,384,4,0.3204903677758319,12639.0,-21517.0,0.587396012455268,-8878.0,-15.54816112084063,-3.7542687477571786,-12.5,91122.0,-8.878,9172.0,9.164210421142029,66.61666666666666
pt40_sl20_eod,inclusion,NVDA,180,581,581,0,232,341,8,0.3993115318416523,17167.0,-19325.0,0.8883311772315653,-2158.000000000001,-3.7142857142857157,-0.02948142265975916,-6.060606060606066,97842.0,-2.158000000000001,3192.0,3.159488859634362,67.78333333333333
pt40_sl20_eod,inclusion,QQQ,208,703,703,0,277,424,2,0.3940256045519203,31963.0,-32060.0,0.9969744229569557,-97.00000000000102,-0.13798008534850786,0.6908558083369515,-10.136452241715388,99903.0,-0.09700000000000103,4553.0,4.476628714136826,70.97596153846155
pt40_sl20_eod,inclusion,SPY,207,660,660,0,254,403,3,0.38484848484848483,26413.0,-26566.0,0.9942407588647143,-152.9999999999991,-0.23181818181818045,-0.17259921851332252,-15.448098663926002,99847.0,-0.1529999999999991,3412.0,3.396782414781778,66.95652173913044
pt40_sl20_eod,inclusion,TSLA,181,710,710,0,280,429,1,0.39436619718309857,58290.0,-56332.0,1.0347582191294469,1957.9999999999995,2.757746478873239,0.39003555587794686,-11.66294642857143,101958.0,1.9579999999999997,5210.0,5.091072545340838,82.37569060773481
pt40_sl20_eod,exclusion,AAPL,102,156,156,0,64,90,2,0.41025641025641024,3814.0,-4549.0,0.8384260276983952,-734.9999999999999,-4.711538461538461,-1.6091158575882445,-9.271929824561408,99265.0,-0.7349999999999999,1360.0,1.3548245701420574,32.11764705882353
pt40_sl20_eod,exclusion,NVDA,140,289,289,0,139,146,4,0.4809688581314879,10419.0,-7261.0,1.4349263186888859,3157.9999999999995,10.927335640138407,3.8126376025353155,-0.8130081300812941,103158.0,3.1579999999999995,724.0,0.7099152808283653,43.35
pt40_sl20_eod,exclusion,QQQ,129,174,174,0,84,89,1,0.4827586206896552,11164.0,-6560.0,1.701829268292683,4604.0,26.45977011494253,7.06139336255388,-1.2723637842233626,104604.0,4.604,574.0,0.5617922543137619,28.325581395348838
pt40_sl20_eod,exclusion,SPY,101,141,141,0,64,77,0,0.45390070921985815,7817.0,-5368.0,1.4562220566318926,2449.0,17.368794326241133,4.198723842387601,-12.808988764044948,102449.0,2.4490000000000003,579.0,0.5666859150656239,29.316831683168314
pt40_sl20_eod,exclusion,TSLA,140,257,257,0,122,135,0,0.47470817120622566,23274.0,-16419.0,1.4175041110908095,6855.0,26.673151750972764,3.1700227379052355,-1.7341040462427793,106855.0,6.855,1498.0,1.4334791054631055,38.55
pt40_sl20_eod,combined,AAPL,102,156,156,0,64,90,2,0.41025641025641024,3814.0,-4549.0,0.8384260276983952,-734.9999999999999,-4.711538461538461,-1.6091158575882445,-9.271929824561408,99265.0,-0.7349999999999999,1360.0,1.3548245701420574,32.11764705882353
pt40_sl20_eod,combined,NVDA,140,289,289,0,139,146,4,0.4809688581314879,10419.0,-7261.0,1.4349263186888859,3157.9999999999995,10.927335640138407,3.8126376025353155,-0.8130081300812941,103158.0,3.1579999999999995,724.0,0.7099152808283653,43.35
pt40_sl20_eod,combined,QQQ,129,174,174,0,84,89,1,0.4827586206896552,11164.0,-6560.0,1.701829268292683,4604.0,26.45977011494253,7.06139336255388,-1.2723637842233626,104604.0,4.604,574.0,0.5617922543137619,28.325581395348838
pt40_sl20_eod,combined,SPY,101,141,141,0,64,77,0,0.45390070921985815,7817.0,-5368.0,1.4562220566318926,2449.0,17.368794326241133,4.198723842387601,-12.808988764044948,102449.0,2.4490000000000003,579.0,0.5666859150656239,29.316831683168314
pt40_sl20_eod,combined,TSLA,140,257,257,0,122,135,0,0.47470817120622566,23274.0,-16419.0,1.4175041110908095,6855.0,26.673151750972764,3.1700227379052355,-1.7341040462427793,106855.0,6.855,1498.0,1.4334791054631055,38.55
pt40_sl20_eod,quality_top_leaf,AAPL,19,21,21,0,10,11,0,0.47619047619047616,573.0,-433.0,1.3233256351039262,140.00000000000003,6.666666666666668,-0.024813276505224025,-8.64197530864198,100140.0,0.14,201.0,0.2003608488920344,23.210526315789476
pt40_sl20_eod,quality_top_leaf,NVDA,15,19,19,0,11,8,0,0.5789473684210527,1092.0,-337.0,3.2403560830860534,755.0,39.73684210526316,14.063221335277731,11.682242990654213,100755.0,0.755,108.0,0.10741565881604075,26.599999999999998
pt40_sl20_eod,quality_top_leaf,QQQ,17,21,21,0,13,8,0,0.6190476190476191,1426.0,-596.0,2.3926174496644297,830.0,39.523809523809526,11.022045313161124,7.345971563981046,100830.0,0.83,479.0,0.4728109052502739,25.941176470588236
pt40_sl20_eod,quality_top_leaf,SPY,9,9,9,0,7,2,0,0.7777777777777778,1034.0,-150.99999999999997,6.8476821192053,883.0,98.11111111111111,27.449279440511745,40.4017857142857,100883.0,0.8829999999999999,109.0,0.10807809385937948,21.0
pt40_sl20_eod,quality_top_leaf,TSLA,26,37,37,0,24,13,0,0.6486486486486487,4445.000000000001,-1686.0,2.6364175563463825,2759.0000000000005,74.56756756756758,10.134370537442994,9.243697478991585,102759.0,2.7590000000000003,331.0,0.32248636009353077,29.884615384615387
underlying_invalidation_eod,baseline,AAPL,180,608,608,0,126,478,4,0.20723684210526316,9913.0,-17603.0,0.5631426461398625,-7690.0,-12.648026315789474,-3.343892656840718,-7.522839356455663,92310.0,-7.6899999999999995,7740.0,7.739999999999999,70.93333333333334
underlying_invalidation_eod,baseline,NVDA,181,620,620,0,148,464,8,0.23870967741935484,11924.0,-16317.000000000002,0.730771587914445,-4393.000000000001,-7.085483870967743,-1.6863827418548025,-6.0606060606060606,95607.0,-4.393000000000001,4790.0,4.771296517650809,71.93370165745857
underlying_invalidation_eod,baseline,QQQ,209,758,758,0,184,569,5,0.24274406332453827,24749.0,-28491.0,0.8686602786844969,-3741.9999999999995,-4.936675461741424,-0.8152317086910844,-6.794051765437059,96258.0,-3.7419999999999995,6736.0,6.6993545307169775,76.16267942583733
underlying_invalidation_eod,baseline,SPY,208,717,717,0,170,542,5,0.23709902370990238,20481.0,-23515.0,0.8709759727833298,-3033.999999999999,-4.231520223152021,-1.4117394464904405,-7.129455909943716,96966.0,-3.0339999999999994,5515.0,5.493684504123999,72.38942307692308
underlying_invalidation_eod,baseline,TSLA,181,783,783,0,183,588,12,0.23371647509578544,45355.0,-54020.0,0.8395964457608294,-8665.000000000002,-11.066411238825035,-1.2779793606287513,-8.124999999999993,91335.0,-8.665000000000003,8665.0,8.665000000000001,90.84530386740332
underlying_invalidation_eod,inclusion,AAPL,175,461,461,0,115,343,3,0.24945770065075923,8886.0,-14716.0,0.6038325631965208,-5830.0,-12.64642082429501,-3.3070986449354,-9.80392156862745,94170.0,-5.83,5884.0,5.884,55.32
underlying_invalidation_eod,inclusion,NVDA,179,432,432,0,128,298,6,0.2962962962962963,9080.0,-11508.0,0.789016336461592,-2428.0000000000005,-5.620370370370371,-1.453415290605824,-6.846710766185737,97572.0,-2.4280000000000004,2872.0,2.8594470275490598,50.68156424581006
underlying_invalidation_eod,inclusion,QQQ,209,683,683,0,176,503,4,0.25768667642752563,22848.0,-26346.0,0.8672284217718059,-3498.000000000001,-5.121522693997073,-0.8338158225825727,-7.3558648111332054,96502.0,-3.498000000000001,6416.0,6.379192061803394,68.62679425837321
underlying_invalidation_eod,inclusion,SPY,207,693,693,0,169,519,5,0.24386724386724387,20243.0,-22926.0,0.8829712989618773,-2682.9999999999995,-3.8715728715728708,-1.3447194256603876,-7.236842105263164,97317.0,-2.683,5248.0,5.227716460134677,70.30434782608697
underlying_invalidation_eod,inclusion,TSLA,176,499,499,0,141,349,9,0.28256513026052105,33045.0,-33827.0,0.9768823720696485,-782.0000000000014,-1.5671342685370768,0.17324422707303744,-8.571428571428575,99218.0,-0.7820000000000015,5332.0,5.099952175992349,59.539772727272734
underlying_invalidation_eod,exclusion,AAPL,65,84,84,0,26,56,2,0.30952380952380953,2410.0,-2227.0,1.0821733273462057,183.0,2.1785714285714284,0.45914772819497224,-7.192881745120561,100183.0,0.183,511.0,0.511,27.13846153846154
underlying_invalidation_eod,exclusion,NVDA,77,98,98,0,36,58,4,0.3673469387755102,2745.0,-2584.0,1.0623065015479876,160.99999999999977,1.6428571428571406,1.035380451317969,-3.4695543603534382,100161.0,0.16099999999999978,599.0,0.595705747217885,26.727272727272727
underlying_invalidation_eod,exclusion,QQQ,101,146,146,0,57,89,0,0.3904109589041096,6670.0,-6726.0,0.9916741005055011,-55.999999999999886,-0.38356164383561564,1.9318127121961646,-6.120071684587813,99944.0,-0.05599999999999988,2209.0,2.1891661546389707,30.356435643564357
underlying_invalidation_eod,exclusion,SPY,91,125,125,0,50,74,1,0.4,6426.0,-5800.0,1.1079310344827586,626.0000000000003,5.008000000000003,2.2855156403062304,-14.728682170542628,100626.0,0.6260000000000003,1719.0,1.6848976711362034,28.846153846153847
underlying_invalidation_eod,exclusion,TSLA,109,169,169,0,57,105,7,0.33727810650887574,15151.0,-11877.0,1.2756588364065,3274.0000000000005,19.37278106508876,2.6810174080314737,-4.39560439560438,103274.0,3.2740000000000005,2545.0,2.4210426179604263,32.559633027522935
underlying_invalidation_eod,combined,AAPL,65,84,84,0,26,56,2,0.30952380952380953,2410.0,-2227.0,1.0821733273462057,183.0,2.1785714285714284,0.45914772819497224,-7.192881745120561,100183.0,0.183,511.0,0.511,27.13846153846154
underlying_invalidation_eod,combined,NVDA,77,98,98,0,36,58,4,0.3673469387755102,2745.0,-2584.0,1.0623065015479876,160.99999999999977,1.6428571428571406,1.035380451317969,-3.4695543603534382,100161.0,0.16099999999999978,599.0,0.595705747217885,26.727272727272727
underlying_invalidation_eod,combined,QQQ,101,146,146,0,57,89,0,0.3904109589041096,6670.0,-6726.0,0.9916741005055011,-55.999999999999886,-0.38356164383561564,1.9318127121961646,-6.120071684587813,99944.0,-0.05599999999999988,2209.0,2.1891661546389707,30.356435643564357
underlying_invalidation_eod,combined,SPY,91,125,125,0,50,74,1,0.4,6426.0,-5800.0,1.1079310344827586,626.0000000000003,5.008000000000003,2.2855156403062304,-14.728682170542628,100626.0,0.6260000000000003,1719.0,1.6848976711362034,28.846153846153847
underlying_invalidation_eod,combined,TSLA,109,169,169,0,57,105,7,0.33727810650887574,15151.0,-11877.0,1.2756588364065,3274.0000000000005,19.37278106508876,2.6810174080314737,-4.39560439560438,103274.0,3.2740000000000005,2545.0,2.4210426179604263,32.559633027522935
underlying_invalidation_eod,quality_top_leaf,AAPL,53,63,63,0,19,43,1,0.30158730158730157,2365.0,-2102.0,1.1251189343482397,262.9999999999999,4.174603174603173,1.1408878546179417,-14.61187214611871,100263.0,0.26299999999999985,475.0,0.475,24.962264150943394
underlying_invalidation_eod,quality_top_leaf,NVDA,56,73,73,0,31,42,0,0.4246575342465753,2700.0,-2397.0,1.1264080100125156,302.9999999999998,4.150684931506846,1.9739809175324912,-7.407407407407418,100303.0,0.30299999999999977,571.0,0.5677750377853791,27.375
underlying_invalidation_eod,quality_top_leaf,QQQ,91,126,126,0,45,81,0,0.35714285714285715,6543.0,-6589.0,0.9930186674760966,-45.999999999999936,-0.36507936507936456,2.2476722124758077,-10.302934123289603,99954.0,-0.04599999999999994,2166.0,2.146956495881531,29.076923076923077
underlying_invalidation_eod,quality_top_leaf,SPY,84,114,114,0,45,69,0,0.39473684210526316,6370.0,-5764.0,1.1051353226925746,606.0000000000002,5.315789473684212,2.43325765422826,-17.51408945141274,100606.0,0.6060000000000002,1746.0,1.7110769200615439,28.5
underlying_invalidation_eod,quality_top_leaf,TSLA,90,130,130,0,49,81,0,0.3769230769230769,14860.0,-11372.0,1.306718255364052,3488.0,26.83076923076923,3.914943124762619,-13.384484228474003,103488.0,3.488,2465.0,2.341620040087775,30.333333333333332
