trade_id,session_date,symbol,decision_time,entry_time,entry_quote_timestamp,entry_slot,weekday,contract_id,expiration,dte,dte_category,strike,right,signal_underlying_return_15m_pct,decision_eligible_contract_count,feature_source_max_time,entry_quote_source_time,obs_underlying_price,obs_underlying_return_5m_pct,obs_underlying_return_10m_pct,obs_underlying_return_15m_pct,obs_underlying_return_30m_pct,obs_underlying_return_60m_pct,obs_underlying_acceleration_5m_pct,obs_underlying_ma_gap_pct,obs_underlying_macd_histogram,obs_underlying_rsi_14,obs_underlying_realized_volatility_proxy_30m_pct,obs_underlying_vwap_proxy_distance_pct,obs_opening_range_width_pct,obs_opening_range_width_vs_prior5,obs_distance_above_opening_range_high_pct,obs_distance_below_opening_range_low_pct,obs_distance_from_session_high_pct,obs_distance_from_session_low_pct,obs_midpoint,obs_relative_spread_pct,obs_quote_age_seconds,obs_delta,obs_theta,obs_implied_volatility,obs_calculated_gamma,obs_theta_burden_pct_per_provider_unit,obs_gamma_delta_pp_per_1pct_spot,obs_quote_observations_5m,obs_quote_update_count_5m,obs_valid_nbbo_rate_5m,obs_mean_source_sequence_gap_5m,obs_source_sequence_gap_5m,obs_spread_change_5m_pct_points,obs_premium_momentum_5m_pct,obs_premium_momentum_10m_pct,obs_premium_momentum_15m_pct,obs_premium_momentum_30m_pct,obs_premium_momentum_60m_pct,obs_premium_velocity_15m_pct_per_minute,obs_premium_acceleration_pct_per_minute2,obs_relative_volume_6bar,obs_relative_trade_count_6bar,obs_premium_turnover,obs_option_bar_range_pct,obs_option_vwap_deviation_pct,obs_option_macd_histogram,obs_option_rsi_14,obs_option_smi_10_3,obs_option_smi_signal_3,obs_option_atr_14_pct,obs_iv_change_5m_points,obs_iv_change_15m_points,obs_delta_drift_5m,obs_delta_drift_15m,obs_premium_underlying_divergence_15m_pct,direction_sign,obs_abs_delta,obs_delta_distance_050,obs_option_smi_gap,obs_log1p_premium_turnover,obs_directional_underlying_return_5m_pct,obs_directional_underlying_return_10m_pct,obs_directional_underlying_return_15m_pct,obs_directional_underlying_return_30m_pct,obs_directional_underlying_return_60m_pct,obs_directional_underlying_acceleration_5m_pct,obs_directional_ma_gap_pct,obs_directional_macd_histogram,obs_directional_vwap_distance_pct,obs_directional_opening_range_position_pct,obs_directional_distance_from_favorable_extreme_pct,entry_bid,entry_ask,entry_midpoint,entry_relative_spread_pct,entry_quote_age_seconds,entry_abs_delta,entry_delta_distance_050,entry_theta,entry_implied_volatility,entry_calculated_gamma,entry_theta_burden_pct_per_provider_unit,entry_gamma_delta_pp_per_1pct_spot,entry_minutes_from_open,entry_otm_pct,entry_premium_pct_underlying,invalidation_distance_underlying_pct,split,trailing_15m_underlying_low,trailing_15m_underlying_high,entry_underlying_price,invalidation_level,raw_entry_bid_difference,raw_entry_ask_difference
T001040,2025-10-29,AAPL,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,2025-10-29 14:30:00-04:00,14:30,Wednesday,AAPL251031P00272500,2025-10-31,2,2,272.5,put,-0.0036982248520667227,6,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,270.39,-0.011093854004895487,-0.09975615162935991,-0.0036982248520667227,-0.0036982248520667227,0.24840575411535504,0.07757828077675777,0.0422251742173696,0.03247946234994176,65.16955405311111,0.20386253000909704,0.3544769781828272,0.790968843997176,1.173420256634453,-0.28028766365479907,-0.5066755427345693,-0.2839651866057058,1.046376919914782,5.975,0.8368200836820056,0.0,-0.5574,-1.1463,0.5992000000000001,0.0323895739199485,19.184937238493728,8.757816892214874,5.0,3.0,1.0,0.0,0.0,-0.8438521852255515,0.42016806722688926,2.5751072961373245,0.8438818565400741,0.42016806722688926,-6.640625000000011,0.05602273864252864,-0.028599403137735756,0.8129032258064517,0.5625,12642.000000000002,0.16694490818029692,-0.4983388704319025,-0.06578601595088379,55.57904630801655,94.40229575822545,94.40229575816849,,0.0010000000000000009,0.007099999999999995,-0.0009000000000000119,0.00040000000000006697,-0.7505966036373077,-1.0,0.5574,0.05740000000000001,5.695710569852963e-11,9.444858981311897,0.011093854004895487,0.09975615162935991,0.0036982248520667227,0.0036982248520667227,-0.24840575411535504,-0.07757828077675777,-0.0422251742173696,-0.03247946234994176,-0.3544769781828272,-0.5066755427345693,-1.046376919914782,5.7,5.8,5.75,1.7391304347826024,0.0,0.5448000000000001,0.04480000000000006,-1.1538000000000002,0.599,0.03251368404808884,20.06608695652174,8.804055366541498,300,-0.7743119266055087,2.126557934834868,-0.044316419233327624,train,270.11,270.66,270.78000000000003,270.66,0.0,0.0
T001048,2025-10-29,QQQ,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,2025-10-29 14:30:00-04:00,14:30,Wednesday,QQQ251030P00635000,2025-10-30,1,1,635.0,put,-0.0236231632990469,15,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,634.82,-0.044087545268456374,0.04727983357499799,-0.0236231632990469,-0.06611674327812178,-0.020474053075048015,-0.13549522351343768,-0.025853934456998573,-0.01733413067418979,45.47408798755604,0.15101614362926208,-0.08248566771508203,0.2297150589234917,0.6674631091805724,-0.31562583421006485,0.08663873223906382,-0.31562583421006485,0.08986992510839897,4.775,0.6282722513089056,0.0,-0.49960000000000004,-2.1761,0.3448,0.033726049880474174,45.57277486910994,21.409970985122616,5.0,5.0,1.0,0.0,0.0,0.20000672668364705,2.248394004282672,-3.7298387096774133,3.1317494600431983,-1.036269430051806,-4.404404404404394,0.2055807055636727,0.05531577833494546,0.6952789699570815,0.9400386847195358,140778.0,6.526315789473676,0.21097046413500742,-0.02353824638464369,48.84397522104167,-3.2247640049625734,-7.877300737063761,6.827067669172933,-0.0022000000000000353,0.006500000000000006,-0.00940000000000002,-0.0050000000000000044,-1.5626961238881665,-1.0,0.49960000000000004,0.00039999999999995595,4.652536732101188,11.854946563855178,0.044087545268456374,-0.04727983357499799,0.0236231632990469,0.06611674327812178,0.020474053075048015,0.13549522351343768,0.025853934456998573,0.01733413067418979,0.08248566771508203,0.08663873223906382,-0.08986992510839897,4.57,4.59,4.58,0.4366812227074143,0.0,0.4912,0.008799999999999975,-2.1532,0.3405,0.03418594899724722,47.01310043668122,21.710470629681797,300,-0.02834645669290703,0.7214643520998077,0.022044813957514345,train,634.4300000000001,635.21,635.07,635.21,0.0,0.0
T001051,2025-10-29,SPY,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,2025-10-29 14:30:00-04:00,14:30,Wednesday,SPY251031P00688000,2025-10-31,2,2,688.0,put,-0.06538511834707217,16,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,687.78,-0.040694125512319435,0.024723316996544398,-0.06538511834707217,-0.06828913912095835,-0.06248092878627931,-0.10613819991497353,-0.028584717350443878,-0.03365939182399699,42.88963333830473,0.13379002231522352,-0.09257294181544973,0.20618257321660388,0.7539260827234288,-0.2624748038689728,0.05670417866177058,-0.2595820583842223,0.024723316996544398,4.0,0.49999999999998934,0.0,-0.49920000000000003,-0.9211,0.1925,0.04005097649605884,23.0275,27.54626061445935,5.0,5.0,1.0,0.0,0.0,-0.2843137254902015,4.575163398692816,-2.676399026763976,6.24169986719787,2.0408163265306145,0.8827238335435084,0.4036433324535575,0.11173781604306784,1.6620320855614972,0.8933002481389578,201263.0,10.0250626566416,2.692496882188977,-0.0009455455233804994,52.25237503775904,-2.550244162381665,-5.6186108174910405,7.303974221267453,0.0022000000000000075,0.0015000000000000013,-0.011300000000000032,-0.018100000000000005,-0.6293718954435574,-1.0,0.49920000000000003,0.0007999999999999674,3.0683666551093753,12.212372758078654,0.040694125512319435,-0.024723316996544398,0.06538511834707217,0.06828913912095835,0.06248092878627931,0.10613819991497353,0.028584717350443878,0.03365939182399699,0.09257294181544973,0.05670417866177058,-0.024723316996544398,3.84,3.87,3.855,0.778210116731524,0.0,0.4904,0.009599999999999997,-0.9132,0.19060000000000002,0.040459677776496096,23.688715953307394,27.836258310229315,300,-0.031976744186046346,0.5604989967722237,0.043604651162800614,train,687.5,688.3000000000001,688.0,688.3000000000001,0.0,0.0
T001056,2025-10-29,TSLA,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,2025-10-29 14:30:00-04:00,14:30,Wednesday,TSLA251031C00460000,2025-10-31,2,2,460.0,call,0.058685446009398845,9,2025-10-29 14:25:00-04:00,2025-10-29 14:30:00-04:00,460.35,-0.11499739628536565,0.08043827992521013,0.058685446009398845,-0.1691496974822626,0.12832782321212655,-0.31065807718452243,-0.0010859925066553089,0.012769996416186868,45.68808545531789,0.34912752266272873,0.027142208970709625,1.219222205408674,0.7762440188820406,-0.7866379310344729,-0.4322797871184947,-0.8101527655081764,0.5087114099820988,9.025,1.662049861495829,0.0,0.5178,-2.1525000000000003,0.6363,0.018084712634504677,23.850415512465375,8.325297461294229,5.0,5.0,1.0,0.0,0.0,0.5925311449182928,-3.4759358288770192,0.8379888268156499,-0.550964187327807,-6.476683937823835,1.1204481792717047,-0.03683250621312991,0.02085324701343142,0.3513203214695752,0.7101449275362319,383112.00000000006,7.717750826901866,-3.407880724174661,-0.006565707171779275,43.86753171266994,-29.51235160318182,-21.00738567307567,7.4814931485273295,-0.0033000000000000806,-0.0121,-0.009599999999999942,0.0047000000000000375,2.1009702346925687,1.0,0.5178,0.017800000000000038,-8.504965930106149,12.856085263811778,-0.11499739628536565,0.08043827992521013,0.058685446009398845,-0.1691496974822626,0.12832782321212655,-0.31065807718452243,-0.0010859925066553089,0.012769996416186868,0.027142208970709625,-0.7866379310344729,-0.8101527655081764,9.15,9.3,9.225000000000001,1.6260162601626054,0.0,0.5247,0.024700000000000055,-2.1571000000000002,0.6371,0.018045626519205157,23.38319783197832,8.314161506193392,300,-0.0760291082871789,2.003910068426198,0.19534217437545504,train,459.83,460.88,460.73,459.83,0.0,0.0
T001057,2025-10-30,AAPL,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,2025-10-30 10:30:00-04:00,10:30,Thursday,AAPL251031P00272500,2025-10-31,1,1,272.5,put,-0.28128354121174093,6,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,269.43,-0.2923543779142945,-0.3144886784075873,-0.28128354121174093,-0.7258658806190033,,-0.27015517708551817,,,,0.33984838589432326,-0.47851228013620073,0.9964700691278263,1.4782859945981635,-1.5277219399875808,0.5455962587685104,-0.7258658806190033,0.0,6.325,2.37154150197629,0.0,-0.5943,-1.8036,0.7399,0.03346996795642276,28.515415019762848,9.017813466498984,5.0,5.0,1.0,0.0,0.0,0.6324110671936876,10.000000000000009,10.964912280701755,9.051724137931028,22.22222222222221,,0.5776807804080667,0.11553615608161334,0.9973190348525469,0.3214285714285714,32588.0,3.5087719298245648,8.444826316435506,,,84.6153846153845,86.90228690228679,,0.019100000000000006,0.015799999999999925,-0.024500000000000077,-0.02410000000000001,-1.9308145370601757,-1.0,0.5943,0.09430000000000005,-2.28690228690229,10.39173008710186,0.2923543779142945,0.3144886784075873,0.28128354121174093,0.7258658806190033,,0.27015517708551817,,,0.47851228013620073,0.5455962587685104,-0.0,6.45,6.6000000000000005,6.525,2.298850574712649,0.0,0.6068,0.1068,-1.7842,0.7381000000000001,0.03336756295919995,27.344061302681993,8.97821016543193,60,-1.1266055045871526,2.4217793118806368,0.5054446798230994,train,269.43,270.43,269.07,270.43,0.0,0.0
T001062,2025-10-30,NVDA,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,2025-10-30 10:30:00-04:00,10:30,Thursday,NVDA251031P00202500,2025-10-31,1,1,202.5,put,-0.6890441972635108,7,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,201.78,-0.39490571626025206,-0.9231071393498991,-0.6890441972635108,-1.1560693641618602,,0.13538987443010297,,,,0.6856623130133449,-0.6561515325121836,1.7110266159695913,1.5648657851427434,-1.6379058204153307,-0.07433838834374207,-1.1560693641618602,0.0,2.935,1.0221465076661072,0.0,-0.5364,-1.024,0.5484,0.061780329870862655,34.889267461669505,12.466034961342666,5.0,5.0,1.0,0.0,0.0,-0.15202178978985392,14.872798434442291,38.770685579196204,26.23655913978493,42.822384428223856,,1.5532494282716007,0.17912650416436,0.7843090779805642,1.0484581497797356,538983.0,23.549488054607508,19.92177860897284,,,8.000000000000005,2.571428571428579,,-0.00550000000000006,-0.014800000000000035,-0.04949999999999999,-0.08519999999999994,-0.8264891671705996,-1.0,0.5364,0.03639999999999999,5.428571428571426,13.197441164849424,0.39490571626025206,0.9231071393498991,0.6890441972635108,1.1560693641618602,,-0.13538987443010297,,,0.6561515325121836,-0.07433838834374207,-0.0,2.69,2.72,2.705,1.1090573012939093,0.0,0.5105000000000001,0.010500000000000065,-1.0292000000000001,0.5468000000000001,0.062157136166129834,38.04805914972274,12.568172932791454,60,-0.3555555555555534,1.3405689364654574,0.7220573689416317,train,201.64000000000001,203.66,202.20000000000002,203.66,0.0,0.0
T001065,2025-10-30,QQQ,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,2025-10-30 10:30:00-04:00,10:30,Thursday,QQQ251031P00630000,2025-10-31,1,1,630.0,put,-0.24707782951628454,18,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,629.82,-0.08249516134150037,-0.31023457532683985,-0.24707782951628454,-0.4032449357180057,,0.14543228175577516,,,,0.2375480931815443,-0.12844298558583045,0.7086813464945613,3.0850452287091583,-0.4174177023052783,-0.2921469626242512,-0.4032449357180057,0.2578796561604646,4.07,0.4914004914004809,0.0,-0.5005000000000001,-1.5964,0.2755,0.039563998209183555,39.22358722358722,24.91819735210799,5.0,5.0,1.0,0.0,0.0,-0.03353389180161925,6.824146981627299,27.58620689655171,19.705882352941174,37.50000000000002,,1.1991171188825853,0.04821446288828364,2.4760855884203905,1.378313253012048,1015768.0,22.05882352941177,5.357128793188992,,,-9.628378378378345,-11.90878378378375,,0.0008000000000000229,-0.0030999999999999917,-0.020600000000000007,-0.06060000000000004,-0.5694974457504713,-1.0,0.5005000000000001,0.000500000000000056,2.2804054054054053,13.831156519065136,0.08249516134150037,0.31023457532683985,0.24707782951628454,0.4032449357180057,,-0.14543228175577516,,,0.12844298558583045,-0.2921469626242512,-0.2578796561604646,4.09,4.11,4.1,0.48780487804879175,0.0,0.5074000000000001,0.007400000000000073,-1.5773000000000001,0.272,0.04013361473923757,38.47073170731708,25.270130520560937,60,-0.028571428571422253,0.65097964497793,0.33828317319145484,train,629.69,631.78,629.65,631.78,0.0,0.0
T001068,2025-10-30,SPY,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,2025-10-30 10:30:00-04:00,10:30,Thursday,SPY251103P00684000,2025-11-03,4,4,684.0,put,-0.1285553591515387,16,2025-10-30 10:25:00-04:00,2025-10-30 10:30:00-04:00,683.65,-0.027784277023867876,-0.17084781402413318,-0.1285553591515387,-0.24659293197537568,,0.11531902019291662,,,,0.16762983363310557,-0.03788382294297454,0.5468555804126287,1.9996291593606832,-0.24659293197537568,-0.29986104000584435,-0.24659293197537568,0.2639876805748953,3.87,0.5167958656330753,0.0,-0.4984,-0.4173,0.1312,0.0413028236588173,10.782945736434108,28.23667539435045,5.0,5.0,1.0,0.0,0.0,-0.015119027983946487,2.92553191489362,17.987804878048784,12.33671988388969,24.63768115942029,,0.7755373505071229,0.067163513045695,1.1534954407294833,1.7361702127659575,93016.00000000001,16.62404092071611,6.350520340586563,,,-25.111111111111125,-27.00000000000001,,0.0006000000000000172,0.00040000000000001146,-0.007899999999999963,-0.03639999999999999,-1.0181626105252484,-1.0,0.4984,0.0015999999999999903,1.8888888888888857,11.44053755112922,0.027784277023867876,0.17084781402413318,0.1285553591515387,0.24659293197537568,,-0.11531902019291662,,,0.03788382294297454,-0.29986104000584435,-0.2639876805748953,3.98,4.0,3.99,0.5012531328320806,0.0,0.5053,0.005299999999999971,-0.42100000000000004,0.1325,0.040921267879371365,10.55137844611529,27.968868170192742,60,-0.05116959064327409,0.5836319754260222,0.19605548077486273,train,683.54,684.82,683.48,684.82,0.0,0.0
T001058,2025-10-30,AAPL,2025-10-30 11:25:00-04:00,2025-10-30 11:30:00-04:00,2025-10-30 11:30:00-04:00,11:30,Thursday,AAPL251031C00270000,2025-10-31,1,1,270.0,call,0.09245904064498767,6,2025-10-30 11:25:00-04:00,2025-10-30 11:30:00-04:00,270.64,-0.12178469941322989,-0.09966409508694873,0.09245904064498767,0.6433379197500866,0.4490962402108112,-0.14393227609922343,0.40748990543391095,,49.21519525459588,0.4054379656845913,0.15849084534351743,0.9964700691278263,1.4782859945981635,-1.0854866415701325,0.09606857818504899,-0.28002947678702483,0.6470806991446754,4.95,2.0202020202020132,0.0,0.5318,-1.9448,0.7475,0.03441278791724226,39.28888888888889,9.313476921922446,5.0,4.0,1.0,0.0,0.0,0.07845444738648633,-3.8834951456310662,-3.8834951456310662,2.0618556701031077,17.85714285714286,11.23595505617978,0.13605914420804796,-0.14529368785673064,0.5239683201333889,0.6834319526627218,209081.00000000003,7.056451612903218,-0.601202404809642,,45.37687746663991,62.25008262403088,44.42311547783403,6.883640552995394,-0.0025999999999999357,,-0.011199999999999988,,0.6264862348368525,1.0,0.5318,0.03180000000000005,17.82696714619685,12.25048179849758,-0.12178469941322989,-0.09966409508694873,0.09245904064498767,0.6433379197500866,0.4490962402108112,-0.14393227609922343,0.40748990543391095,,0.15849084534351743,-1.0854866415701325,-0.28002947678702483,5.05,5.1000000000000005,5.075,0.9852216748768612,0.0,0.5364,0.03639999999999999,-1.9688,0.756,0.03402424764789744,38.79408866995074,9.21308577809767,120,-0.23647650014779753,1.8751847472657406,0.14402836250832526,train,270.39,271.13,270.78000000000003,270.39,0.0,0.0
T001071,2025-10-30,TSLA,2025-10-30 11:25:00-04:00,2025-10-30 11:30:00-04:00,2025-10-30 11:30:00-04:00,11:30,Thursday,TSLA251031P00442500,2025-10-31,1,1,442.5,put,-0.2970764971980233,11,2025-10-30 11:25:00-04:00,2025-10-30 11:30:00-04:00,443.01,-0.2072398801612918,-0.1690102758247658,-0.2970764971980233,0.1424115014241112,-0.3889913207716922,-0.2455488760149116,-0.07734300496347046,,19.714447382220328,0.4353752596235166,-0.8288569929698952,1.1972065181243714,0.7622272584423068,-2.5580679218722535,1.4062887970926141,-2.2743315979881773,0.1424115014241112,5.85,1.7094017094017186,0.0,-0.4783,-2.5473000000000003,0.6076,0.025907844485839965,43.54358974358975,11.477434185671962,5.0,5.0,1.0,0.0,0.0,0.7877427232266069,7.8341013824884564,5.88235294117645,10.377358490566024,-8.59375000000001,10.377358490566024,0.6582322712379247,0.14995337799678735,0.9784244856999498,0.8037735849056604,328521.00000000006,14.212328767123275,15.548168914620364,,68.0298793939856,14.748870818961455,20.051515669389754,16.536203522504895,0.0010000000000000009,-0.0032999999999999696,-0.023799999999999988,-0.03370000000000001,0.3829900514910616,-1.0,0.4783,0.021699999999999997,-5.302644850428299,12.702359085745009,0.2072398801612918,0.1690102758247658,0.2970764971980233,-0.1424115014241112,0.3889913207716922,0.2455488760149116,0.07734300496347046,,0.8288569929698952,1.4062887970926141,-0.1424115014241112,5.95,6.05,6.0,1.6666666666666607,0.0,0.4889,0.011099999999999999,-2.5345,0.6037,0.026166097495485353,42.24166666666667,11.581114751501818,120,0.11525423728813156,1.3543712331550077,0.44283777677360586,train,442.53000000000003,444.56,442.6,444.56,0.0,0.0
T001059,2025-10-30,AAPL,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,2025-10-30 12:30:00-04:00,12:30,Thursday,AAPL251031C00272500,2025-10-31,1,1,272.5,call,0.2614523493887022,7,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,272.27,0.09190500698477155,0.1139873510810352,0.2614523493887022,0.28360957642725726,0.6022760863139132,0.06984293903360417,0.28780911835804,0.1782108287749231,65.8874447222174,0.26831647654691265,0.6224592154585151,0.9964700691278263,1.4782859945981635,-0.48974818171851897,-0.5031769934256469,0.0,1.2532539977686996,4.625,1.0810810810810774,0.0,0.502,-2.0659,0.7736000000000001,0.033753361835846075,44.668108108108115,9.19002782704581,5.0,5.0,1.0,0.0,0.0,-0.023891294609526437,2.20994475138121,3.3519553072625774,6.936416184971095,7.558139534883712,21.71052631578947,0.44709487053697333,0.044470897650978884,0.4109589041095891,0.7317073170731707,71925.0,3.0303030303030236,12.408759124087588,0.08373525792884737,66.89234583782913,89.81611424710167,85.09269309402768,4.545454545454544,-0.0029000000000000137,-0.0043999999999999595,0.008299999999999974,0.023599999999999954,0.7901107007298993,1.0,0.502,0.0020000000000000018,4.723421153073986,11.183393091694665,0.09190500698477155,0.1139873510810352,0.2614523493887022,0.28360957642725726,0.6022760863139132,0.06984293903360417,0.28780911835804,0.1782108287749231,0.6224592154585151,-0.48974818171851897,0.0,4.5,4.55,4.525,1.1049723756906038,0.0,0.49400000000000005,0.00599999999999995,-2.0785,0.778,0.03363955578370602,45.933701657458556,9.15096835984155,180,0.08447496969921087,1.6619532082124366,0.1727750615741011,train,271.56,272.27,272.03000000000003,271.56,0.0,0.0
T001063,2025-10-30,NVDA,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,2025-10-30 12:30:00-04:00,12:30,Thursday,NVDA251031C00205000,2025-10-31,1,1,205.0,call,0.1278898180029575,5,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,203.56,-0.009824147755188584,-0.009824147755188584,0.1278898180029575,0.7124480506629727,0.13774104683195176,-0.009824147755188584,0.3129029343889256,0.09397429603503199,43.96822392138004,0.24990058083219938,0.25427318255180076,1.7110266159695913,1.5648657851427434,-0.7702057131715012,-0.9481234034191433,-0.28411874203978504,0.8821488750123896,1.6949999999999998,0.5899705014749268,0.0,0.4098,-0.9929,0.5093,0.06681570482103034,58.57817109144543,13.601004873368938,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.607476635514019,33.992094861660064,5.279503105590044,0.36372656166956213,-0.07694442349419553,1.8799694189602447,1.3890489913544668,494259.0,13.017751479289942,-15.920398009950265,0.04145685639239598,37.12485199725991,38.66920317089573,17.049997606537243,10.69315300084531,,,,,0.6865802401963625,1.0,0.4098,0.0902,21.619205564358484,13.110816973503956,-0.009824147755188584,-0.009824147755188584,0.1278898180029575,0.7124480506629727,0.13774104683195176,-0.009824147755188584,0.3129029343889256,0.09397429603503199,0.25427318255180076,-0.7702057131715012,-0.28411874203978504,1.6300000000000001,1.6500000000000001,1.6400000000000001,1.219512195121952,0.0,0.40080000000000005,0.09919999999999995,-0.9926,0.5117,0.06627900896954456,60.52439024390244,13.482476004584754,180,0.7074081351935435,0.8056592650815484,0.12289843673188476,train,203.17000000000002,203.72,203.42000000000002,203.17000000000002,0.0,0.0
T001066,2025-10-30,QQQ,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,2025-10-30 12:30:00-04:00,12:30,Thursday,QQQ251103C00632000,2025-11-03,4,4,632.0,call,0.0887775646411626,20,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,631.35,0.004751948298808983,-0.006335228622555977,0.0887775646411626,0.37680053419821835,0.09195110737669765,0.01583859838828472,0.21309157382214394,0.22298103688781756,43.579979999233956,0.18324265484975763,0.16577004879270163,0.7086813464945613,3.0850452287091583,-0.17550517028744883,-0.5337768274332744,-0.16129797428720005,0.5014326647564404,4.470000000000001,0.44742729306488715,0.0,0.4913,-0.5936,0.17300000000000001,0.03424910408290254,13.279642058165548,21.62317186274052,5.0,5.0,1.0,0.0,0.0,0.22396360591403405,-0.11173184357540222,0.22421524663678305,5.798816568047371,27.1692745376956,6.810035842293916,0.3757943187756041,-0.13410498217597175,0.2544642857142857,0.5901639344262295,8075.0,2.528735632183915,2.352941176470602,0.1069538328201945,40.31148843778782,65.49065335572979,44.48889517476924,5.385878489326766,,-0.0005000000000000004,,0.019000000000000017,0.36163649544347365,1.0,0.4913,0.008699999999999986,21.00175818096055,8.996651979432729,0.004751948298808983,-0.006335228622555977,0.0887775646411626,0.37680053419821835,0.09195110737669765,0.01583859838828472,0.21309157382214394,0.22298103688781756,0.16577004879270163,-0.17550517028744883,-0.16129797428720005,4.37,4.38,4.375,0.22857142857142368,0.0,0.4848,0.015199999999999991,-0.5924,0.1728,0.034296673161592475,13.540571428571429,21.646688232670705,180,0.10295398748711992,0.69295953116338,0.07288167817984706,train,630.7,631.41,631.16,630.7,0.0,0.0
T001069,2025-10-30,SPY,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,2025-10-30 12:30:00-04:00,12:30,Thursday,SPY251103C00684000,2025-11-03,4,4,684.0,call,0.039429873240259816,17,2025-10-30 12:25:00-04:00,2025-10-30 12:30:00-04:00,685.03,0.020441238739055123,-0.004379178466129563,0.039429873240259816,0.2209152621722943,-0.02626931889494477,0.04525658338041527,0.11424339933794325,0.07327803380454467,44.23574584225632,0.13751999529326872,0.10922805908504252,0.5468555804126287,1.9996291593606832,-0.04523302302508192,-0.5007079981898532,-0.04523302302508192,0.46637823568231873,4.29,0.46620046620045624,0.0,0.5621,-0.4685,0.12290000000000001,0.043903866782591464,10.92074592074592,30.07546586207863,5.0,5.0,1.0,0.0,0.0,0.22951407566789586,1.5384615384615552,-0.46403712296985145,3.874092009685226,19.999999999999996,-3.703703703703709,0.25339550644656167,-0.08367934963155844,0.48695652173913045,0.5669291338582677,11116.0,4.316546762589943,5.037783375314864,0.03085658886832925,41.124061451390524,39.79857727184156,18.67680647887114,5.789653991092843,-0.00019999999999999185,0.0005000000000000004,0.006299999999999972,0.011700000000000044,-0.3350047944003238,1.0,0.5621,0.062100000000000044,21.12177079297042,9.316230747233615,0.020441238739055123,-0.004379178466129563,0.039429873240259816,0.2209152621722943,-0.02626931889494477,0.04525658338041527,0.11424339933794325,0.07327803380454467,0.10922805908504252,-0.04523302302508192,-0.04523302302508192,4.15,4.18,4.165,0.720288115246083,0.0,0.5593,0.05930000000000002,-0.4595,0.1202,0.044963497760732996,11.032412965186076,30.79729815623646,180,-0.1503583784651763,0.6080025692305446,0.04525943878296772,train,684.63,685.0600000000001,684.94,684.63,0.0,0.0
T001060,2025-10-30,AAPL,2025-10-30 13:25:00-04:00,2025-10-30 13:30:00-04:00,2025-10-30 13:30:00-04:00,13:30,Thursday,AAPL251031C00272500,2025-10-31,1,1,272.5,call,0.08110300081103361,7,2025-10-30 13:25:00-04:00,2025-10-30 13:30:00-04:00,271.48,0.025791238347894208,0.033162607317893666,0.08110300081103361,0.014736221632771773,-0.2901531567928717,0.018421770055021547,-0.03744237863452238,-0.07094668298296183,52.834976395426224,0.09479147629209658,0.2413417090638248,0.9964700691278263,1.4782859945981635,-0.7784803187018019,-0.21364373066157238,-0.2901531567928717,0.9594644849386436,4.25,2.35294117647058,0.0,0.47540000000000004,-2.1399,0.7909,0.03366443036132088,50.35058823529411,9.139219554491392,5.0,3.0,1.0,0.0,0.0,1.1695092238078622,0.591715976331364,1.1904761904761862,1.7964071856287234,0.591715976331364,-8.108108108108103,0.11869749755670937,0.023739499511341876,0.29268292682926833,0.5837837837837838,21580.0,2.35294117647058,2.409638554216853,-0.03513621596255344,52.05362463235716,-29.367090989325472,-36.717713418408046,4.084033613445376,,-0.00029999999999996696,,0.007099999999999995,0.6664827909946389,1.0,0.47540000000000004,0.024599999999999955,7.3506224290825735,9.979568576941464,0.025791238347894208,0.033162607317893666,0.08110300081103361,0.014736221632771773,-0.2901531567928717,0.018421770055021547,-0.03744237863452238,-0.07094668298296183,0.2413417090638248,-0.7784803187018019,-0.2901531567928717,4.45,4.55,4.5,2.2222222222222143,0.0,0.49110000000000004,0.008899999999999963,-2.1666000000000003,0.7967000000000001,0.03347057562354606,48.14666666666667,9.101988335067114,240,0.3757182849565277,1.6575806689258878,0.30153710377288856,train,271.12,271.48,271.94,271.12,0.0,0.0
