exit_id,split,feature,category,winner_count,loser_count,category_count,category_win_rate,winner_share_in_category,loser_share_in_category,odds_ratio_category_vs_rest,cramers_v_feature,chi_square_p_feature,bh_q_within_exit_split
end_of_session_1555,heldout,weekday,Tuesday,106,141,247,0.4291497975708502,0.21721311475409835,0.20919881305637983,1.0497748215894132,0.08391838581296647,0.08509502377083146,0.14966006027788184
end_of_session_1555,heldout,weekday,Wednesday,99,137,236,0.4194915254237288,0.2028688524590164,0.2032640949554896,0.9985996032209126,0.08391838581296647,0.08509502377083146,0.14966006027788184
end_of_session_1555,heldout,dte_category,1,96,162,258,0.37209302325581395,0.19672131147540983,0.2403560830860534,0.7754042136207742,0.07648657746629123,0.07862511586298,0.14966006027788184
end_of_session_1555,heldout,dte_category,2,118,168,286,0.4125874125874126,0.24180327868852458,0.24925816023738873,0.9614123187448191,0.07648657746629123,0.07862511586298,0.14966006027788184
end_of_session_1555,heldout,dte_category,3,155,171,326,0.4754601226993865,0.3176229508196721,0.25370919881305637,1.368894270066133,0.07648657746629123,0.07862511586298,0.14966006027788184
end_of_session_1555,heldout,dte_category,4,119,173,292,0.4075342465753425,0.24385245901639344,0.25667655786350146,0.9348133820530119,0.07648657746629123,0.07862511586298,0.14966006027788184
end_of_session_1555,heldout,symbol,AAPL,80,137,217,0.3686635944700461,0.16393442622950818,0.2032640949554896,0.7703349282296651,0.056080275230809176,0.45478011725993195,0.5684751465749149
end_of_session_1555,heldout,symbol,NVDA,91,129,220,0.41363636363636364,0.1864754098360656,0.1913946587537092,0.96963648284403,0.056080275230809176,0.45478011725993195,0.5684751465749149
end_of_session_1555,heldout,symbol,QQQ,99,133,232,0.4267241379310345,0.2028688524590164,0.19732937685459942,1.036174294327213,0.056080275230809176,0.45478011725993195,0.5684751465749149
end_of_session_1555,heldout,symbol,SPY,103,124,227,0.45374449339207046,0.21106557377049182,0.18397626112759644,1.1871454690356757,0.056080275230809176,0.45478011725993195,0.5684751465749149
end_of_session_1555,heldout,symbol,TSLA,115,151,266,0.4323308270676692,0.23565573770491804,0.22403560830860533,1.0685514334565986,0.056080275230809176,0.45478011725993195,0.5684751465749149
end_of_session_1555,heldout,right,call,268,335,603,0.4444444444444444,0.5491803278688525,0.4970326409495549,1.232204953516429,0.04976732500494308,0.08979603616672911,0.14966006027788184
end_of_session_1555,heldout,right,put,220,339,559,0.3935599284436494,0.45081967213114754,0.5029673590504451,0.8115533030006336,0.04976732500494308,0.08979603616672911,0.14966006027788184
end_of_session_1555,heldout,entry_slot,10:30,102,131,233,0.43776824034334766,0.20901639344262296,0.1943620178041543,1.0960949143871834,0.04271391250897887,0.7136909248307983,0.7136909248307983
end_of_session_1555,heldout,entry_slot,11:30,93,132,225,0.41333333333333333,0.19057377049180327,0.19584569732937684,0.9679412255802304,0.04271391250897887,0.7136909248307983,0.7136909248307983
end_of_session_1555,heldout,entry_slot,12:30,93,136,229,0.40611353711790393,0.19057377049180327,0.20178041543026706,0.9326488934579958,0.04271391250897887,0.7136909248307983,0.7136909248307983
end_of_session_1555,heldout,entry_slot,13:30,93,144,237,0.3924050632911392,0.19057377049180327,0.21364985163204747,0.8679259314345207,0.04271391250897887,0.7136909248307983,0.7136909248307983
end_of_session_1555,heldout,entry_slot,14:30,107,131,238,0.4495798319327731,0.2192622950819672,0.1943620178041543,1.1646293149415206,0.04271391250897887,0.7136909248307983,0.7136909248307983
end_of_session_1555,train,weekday,Friday,72,171,243,0.2962962962962963,0.07938257993384785,0.12364425162689804,0.613492383360115,0.09427246418465514,0.00042552324202361054,0.002127616210118053
end_of_session_1555,train,weekday,Monday,204,320,524,0.3893129770992366,0.2249173098125689,0.2313810556760665,0.9645809286529243,0.09427246418465514,0.00042552324202361054,0.002127616210118053
end_of_session_1555,train,weekday,Thursday,170,266,436,0.38990825688073394,0.1874310915104741,0.19233550253073028,0.9694215664451299,0.09427246418465514,0.00042552324202361054,0.002127616210118053
end_of_session_1555,train,weekday,Tuesday,261,306,567,0.4603174603174603,0.28776185226019846,0.22125813449023862,1.421968461120174,0.09427246418465514,0.00042552324202361054,0.002127616210118053
end_of_session_1555,train,weekday,Wednesday,200,320,520,0.38461538461538464,0.2205071664829107,0.2313810556760665,0.9403670281086862,0.09427246418465514,0.00042552324202361054,0.002127616210118053
end_of_session_1555,train,dte_category,1,185,268,453,0.4083885209713024,0.2039691289966924,0.19378163412870572,1.0666731102562617,0.07094800455891788,0.009192300667348222,0.022980751668370554
end_of_session_1555,train,dte_category,2,221,342,563,0.3925399644760213,0.24366041896361632,0.2472885032537961,0.9811420460284634,0.07094800455891788,0.009192300667348222,0.022980751668370554
end_of_session_1555,train,dte_category,3,271,344,615,0.44065040650406506,0.298787210584344,0.24873463485177152,1.287083412667014,0.07094800455891788,0.009192300667348222,0.022980751668370554
end_of_session_1555,train,dte_category,4,230,429,659,0.3490136570561457,0.2535832414553473,0.31019522776572667,0.7560915679005451,0.07094800455891788,0.009192300667348222,0.022980751668370554
end_of_session_1555,train,symbol,AAPL,133,252,385,0.34545454545454546,0.1466372657111356,0.1822125813449024,0.7724191269998529,0.047912660589145076,0.261931503297513,0.3274143791218913
end_of_session_1555,train,symbol,NVDA,159,231,390,0.4076923076923077,0.175303197353914,0.16702819956616052,1.0608618244408183,0.047912660589145076,0.261931503297513,0.3274143791218913
end_of_session_1555,train,symbol,QQQ,208,314,522,0.39846743295019155,0.22932745314222713,0.22704266088214028,1.013627721822651,0.047912660589145076,0.261931503297513,0.3274143791218913
end_of_session_1555,train,symbol,SPY,195,287,482,0.4045643153526971,0.21499448732083792,0.20751988430947216,1.0464842105263157,0.047912660589145076,0.261931503297513,0.3274143791218913
end_of_session_1555,train,symbol,TSLA,212,299,511,0.41487279843444225,0.23373759647188533,0.21619667389732466,1.1063550681761718,0.047912660589145076,0.261931503297513,0.3274143791218913
end_of_session_1555,train,right,call,504,705,1209,0.41687344913151364,0.5556780595369349,0.5097613882863341,1.2024595210055178,0.0440898480277301,0.03486928452431818,0.05811547420719696
end_of_session_1555,train,right,put,403,678,1081,0.37280296022201664,0.44432194046306506,0.49023861171366595,0.8316288261943174,0.0440898480277301,0.03486928452431818,0.05811547420719696
end_of_session_1555,train,entry_slot,10:30,180,291,471,0.3821656050955414,0.19845644983461963,0.210412147505423,0.929880402940119,0.035981102421518155,0.5637458397178716,0.5637458397178716
end_of_session_1555,train,entry_slot,11:30,183,276,459,0.39869281045751637,0.20176405733186328,0.19956616052060738,1.0144865137395997,0.035981102421518155,0.5637458397178716,0.5637458397178716
end_of_session_1555,train,entry_slot,12:30,179,276,455,0.3934065934065934,0.19735391400220506,0.19956616052060738,0.9869235132260422,0.035981102421518155,0.5637458397178716,0.5637458397178716
end_of_session_1555,train,entry_slot,13:30,194,259,453,0.4282560706401766,0.21389195148842338,0.18727404193781635,1.1812660593319317,0.035981102421518155,0.5637458397178716,0.5637458397178716
end_of_session_1555,train,entry_slot,14:30,171,281,452,0.37831858407079644,0.18853362734288864,0.2031814895155459,0.911993141195154,0.035981102421518155,0.5637458397178716,0.5637458397178716
fixed_15m,full,symbol,AAPL,202,380,582,0.3470790378006873,0.14616497829232997,0.19019019019019018,0.7296541867101236,0.06579154862852382,0.005532444701920261,0.027662223509601305
fixed_15m,full,symbol,NVDA,247,338,585,0.4222222222222222,0.17872648335745298,0.16916916916916916,1.0692229491754945,0.06579154862852382,0.005532444701920261,0.027662223509601305
fixed_15m,full,symbol,QQQ,316,429,745,0.42416107382550333,0.22865412445730826,0.2147147147147147,1.0844536790072516,0.06579154862852382,0.005532444701920261,0.027662223509601305
fixed_15m,full,symbol,SPY,316,394,710,0.4450704225352113,0.22865412445730826,0.1971971971971972,1.2069952707677114,0.06579154862852382,0.005532444701920261,0.027662223509601305
fixed_15m,full,symbol,TSLA,301,457,758,0.3970976253298153,0.2178002894356006,0.22872872872872874,0.9393192514949638,0.06579154862852382,0.005532444701920261,0.027662223509601305
fixed_15m,full,weekday,Friday,195,274,469,0.4157782515991471,0.1410998552821997,0.13713713713713713,1.0342701562649794,0.049137596912732506,0.0858546962538937,0.16120625917867856
fixed_15m,full,weekday,Monday,275,456,731,0.3761969904240766,0.19898697539797394,0.22822822822822822,0.8405474967796489,0.049137596912732506,0.0858546962538937,0.16120625917867856
fixed_15m,full,weekday,Thursday,284,370,654,0.43425076452599387,0.20549927641099855,0.18518518518518517,1.1383655911600716,0.049137596912732506,0.0858546962538937,0.16120625917867856
fixed_15m,full,weekday,Tuesday,339,444,783,0.4329501915708812,0.24529667149059334,0.2222222222222222,1.1378009349214673,0.049137596912732506,0.0858546962538937,0.16120625917867856
fixed_15m,full,weekday,Wednesday,289,454,743,0.38896366083445494,0.20911722141823444,0.22722722722722724,0.899671174250484,0.049137596912732506,0.0858546962538937,0.16120625917867856
fixed_15m,full,entry_slot,10:30,290,406,696,0.4166666666666667,0.2098408104196816,0.2032032032032032,1.0417022019190443,0.04823236090794772,0.09672375550720715,0.16120625917867856
fixed_15m,full,entry_slot,11:30,254,421,675,0.3762962962962963,0.1837916063675832,0.2107107107107107,0.8440302504242765,0.04823236090794772,0.09672375550720715,0.16120625917867856
fixed_15m,full,entry_slot,12:30,285,384,669,0.4260089686098655,0.20622286541244572,0.1921921921921922,1.0923034085624321,0.04823236090794772,0.09672375550720715,0.16120625917867856
fixed_15m,full,entry_slot,13:30,256,407,663,0.3861236802413273,0.18523878437047755,0.2037037037037037,0.8892731981080441,0.04823236090794772,0.09672375550720715,0.16120625917867856
fixed_15m,full,entry_slot,14:30,297,380,677,0.43870014771048743,0.21490593342981187,0.19019019019019018,1.165776200555525,0.04823236090794772,0.09672375550720715,0.16120625917867856
fixed_15m,full,dte_category,1,302,400,702,0.4301994301994302,0.21852387843704776,0.2002002002002002,1.1174053026035826,0.03251081759071024,0.31147987650312786,0.38934984562890984
fixed_15m,full,dte_category,2,329,504,833,0.3949579831932773,0.23806078147612156,0.25225225225225223,0.9265217691935372,0.03251081759071024,0.31147987650312786,0.38934984562890984
fixed_15m,full,dte_category,3,384,527,911,0.42151481888035125,0.2778581765557164,0.26376376376376376,1.0742022987087265,0.03251081759071024,0.31147987650312786,0.38934984562890984
fixed_15m,full,dte_category,4,367,567,934,0.3929336188436831,0.2655571635311143,0.28378378378378377,0.9128573194776124,0.03251081759071024,0.31147987650312786,0.38934984562890984
fixed_15m,full,right,call,723,1046,1769,0.4087054833239118,0.5231548480463097,0.5235235235235235,0.9985032602628278,0.0,1.0,1.0
fixed_15m,full,right,put,659,952,1611,0.4090626939788951,0.4768451519536903,0.47647647647647645,1.0014989833250802,0.0,1.0,1.0
fixed_15m,heldout,weekday,Friday,103,123,226,0.4557522123893805,0.21961620469083157,0.18141592920353983,1.2702332491949782,0.0987011466528831,0.024676776920773046,0.12338388460386523
fixed_15m,heldout,weekday,Monday,90,131,221,0.4072398190045249,0.19189765458422176,0.19321533923303835,0.9928763582260028,0.0987011466528831,0.024676776920773046,0.12338388460386523
fixed_15m,heldout,weekday,Thursday,98,128,226,0.4336283185840708,0.208955223880597,0.1887905604719764,1.1358777906373887,0.0987011466528831,0.024676776920773046,0.12338388460386523
fixed_15m,heldout,weekday,Tuesday,104,137,241,0.4315352697095436,0.22174840085287847,0.20206489675516223,1.1259644322845417,0.0987011466528831,0.024676776920773046,0.12338388460386523
fixed_15m,heldout,weekday,Wednesday,74,159,233,0.31759656652360513,0.15778251599147122,0.2345132743362832,0.6135283697078021,0.0987011466528831,0.024676776920773046,0.12338388460386523
fixed_15m,heldout,symbol,AAPL,70,140,210,0.3333333333333333,0.14925373134328357,0.20648967551622419,0.6763659200334938,0.07471478335396776,0.17101242394460078,0.36260711993329703
fixed_15m,heldout,symbol,NVDA,89,128,217,0.41013824884792627,0.18976545842217485,0.1887905604719764,1.007679839653947,0.07471478335396776,0.17101242394460078,0.36260711993329703
fixed_15m,heldout,symbol,QQQ,99,132,231,0.42857142857142855,0.21108742004264391,0.19469026548672566,1.1076668449061697,0.07471478335396776,0.17101242394460078,0.36260711993329703
fixed_15m,heldout,symbol,SPY,99,128,227,0.43612334801762115,0.21108742004264391,0.1887905604719764,1.1505064667055247,0.07471478335396776,0.17101242394460078,0.36260711993329703
fixed_15m,heldout,symbol,TSLA,112,150,262,0.42748091603053434,0.23880597014925373,0.22123893805309736,1.1050577329647098,0.07471478335396776,0.17101242394460078,0.36260711993329703
fixed_15m,heldout,dte_category,1,107,148,255,0.4196078431372549,0.2281449893390192,0.2182890855457227,1.0593985835365145,0.062227903315927396,0.2175642719599782,0.36260711993329703
fixed_15m,heldout,dte_category,2,100,181,281,0.35587188612099646,0.21321961620469082,0.2669616519174041,0.7455350652545879,0.062227903315927396,0.2175642719599782,0.36260711993329703
fixed_15m,heldout,dte_category,3,139,182,321,0.43302180685358255,0.29637526652452023,0.26843657817109146,1.1483099496404368,0.062227903315927396,0.2175642719599782,0.36260711993329703
fixed_15m,heldout,dte_category,4,123,167,290,0.4241379310344828,0.2622601279317697,0.24631268436578171,1.0884150675195452,0.062227903315927396,0.2175642719599782,0.36260711993329703
fixed_15m,heldout,entry_slot,10:30,100,133,233,0.4291845493562232,0.21321961620469082,0.19616519174041297,1.1113864773228324,0.061849744740192183,0.3560689284050196,0.42637079489913565
fixed_15m,heldout,entry_slot,11:30,86,138,224,0.38392857142857145,0.18336886993603413,0.20353982300884957,0.8802310092770841,0.061849744740192183,0.3560689284050196,0.42637079489913565
fixed_15m,heldout,entry_slot,12:30,93,133,226,0.41150442477876104,0.19829424307036247,0.19616519174041297,1.0147524757399864,0.061849744740192183,0.3560689284050196,0.42637079489913565
fixed_15m,heldout,entry_slot,13:30,84,145,229,0.36681222707423583,0.1791044776119403,0.21386430678466076,0.8037181150021617,0.061849744740192183,0.3560689284050196,0.42637079489913565
fixed_15m,heldout,entry_slot,14:30,106,129,235,0.451063829787234,0.2260127931769723,0.1902654867256637,1.2432060671400424,0.061849744740192183,0.3560689284050196,0.42637079489913565
fixed_15m,heldout,right,call,250,344,594,0.4208754208754209,0.5330490405117271,0.5073746312684366,1.1081029255697241,0.023486231004175663,0.42637079489913565,0.42637079489913565
fixed_15m,heldout,right,put,219,334,553,0.3960216998191682,0.4669509594882729,0.49262536873156343,0.9024432450495123,0.023486231004175663,0.42637079489913565,0.42637079489913565
fixed_15m,train,symbol,AAPL,132,240,372,0.3548387096774194,0.14457831325301204,0.18181818181818182,0.7617221532768558,0.06811224618362259,0.03478825269357024,0.17394126346785121
fixed_15m,train,symbol,NVDA,158,210,368,0.42934782608695654,0.17305585980284777,0.1590909090909091,1.1067798928208183,0.06811224618362259,0.03478825269357024,0.17394126346785121
fixed_15m,train,symbol,QQQ,217,297,514,0.42217898832684825,0.23767798466593648,0.225,1.074333250888295,0.06811224618362259,0.03478825269357024,0.17394126346785121
fixed_15m,train,symbol,SPY,217,266,483,0.4492753623188406,0.23767798466593648,0.2015151515151515,1.2356273460575458,0.06811224618362259,0.03478825269357024,0.17394126346785121
fixed_15m,train,symbol,TSLA,189,307,496,0.3810483870967742,0.20700985761226726,0.23257575757575757,0.8620837471314672,0.06811224618362259,0.03478825269357024,0.17394126346785121
fixed_15m,train,weekday,Friday,92,151,243,0.3786008230452675,0.10076670317634173,0.1143939393939394,0.8692040841333069,0.06093141561145634,0.08150399313946131,0.2037599828486533
fixed_15m,train,weekday,Monday,185,325,510,0.3627450980392157,0.20262869660460023,0.24621212121212122,0.7787617803558645,0.06093141561145634,0.08150399313946131,0.2037599828486533
fixed_15m,train,weekday,Thursday,186,242,428,0.43457943925233644,0.20372398685651696,0.18333333333333332,1.1401296630885323,0.06093141561145634,0.08150399313946131,0.2037599828486533
fixed_15m,train,weekday,Tuesday,235,307,542,0.43357933579335795,0.2573932092004381,0.23257575757575757,1.143983320452217,0.06093141561145634,0.08150399313946131,0.2037599828486533
fixed_15m,train,weekday,Wednesday,215,295,510,0.4215686274509804,0.23548740416210295,0.22348484848484848,1.0706784056238472,0.06093141561145634,0.08150399313946131,0.2037599828486533
fixed_15m,train,entry_slot,10:30,190,273,463,0.4103671706263499,0.20810514786418402,0.20681818181818182,1.0084471560020165,0.046593464529533196,0.3032807943967671,0.37910099299595884
fixed_15m,train,entry_slot,11:30,168,283,451,0.37250554323725055,0.18400876232201532,0.2143939393939394,0.8271557623223172,0.046593464529533196,0.3032807943967671,0.37910099299595884
fixed_15m,train,entry_slot,12:30,192,251,443,0.43340857787810383,0.21029572836801752,0.19015151515151515,1.1345854188796534,0.046593464529533196,0.3032807943967671,0.37910099299595884
fixed_15m,train,entry_slot,13:30,172,262,434,0.39631336405529954,0.18838992332968238,0.1984848484848485,0.9380791831230132,0.046593464529533196,0.3032807943967671,0.37910099299595884
fixed_15m,train,entry_slot,14:30,191,251,442,0.4321266968325792,0.20920043811610076,0.19015151515151515,1.1271292659269299,0.046593464529533196,0.3032807943967671,0.37910099299595884
fixed_15m,train,dte_category,1,195,252,447,0.436241610738255,0.21358159912376778,0.19090909090909092,1.1514183151091728,0.0421280423316169,0.2654800782978906,0.37910099299595884
fixed_15m,train,dte_category,2,229,323,552,0.4148550724637681,0.2508214676889376,0.2446969696969697,1.0338269678676546,0.0421280423316169,0.2654800782978906,0.37910099299595884
fixed_15m,train,dte_category,3,245,345,590,0.4152542372881356,0.2683461117196057,0.26136363636363635,1.0368819321395828,0.0421280423316169,0.2654800782978906,0.37910099299595884
fixed_15m,train,dte_category,4,244,400,644,0.37888198757763975,0.2672508214676889,0.30303030303030304,0.8393624847208353,0.0421280423316169,0.2654800782978906,0.37910099299595884
fixed_15m,train,right,call,473,702,1175,0.4025531914893617,0.5180722891566265,0.5318181818181819,0.9463841235089534,0.012622061943586532,0.5508740726778809,0.5508740726778809
fixed_15m,train,right,put,440,618,1058,0.4158790170132325,0.4819277108433735,0.4681818181818182,1.0566533980856023,0.012622061943586532,0.5508740726778809,0.5508740726778809
fixed_30m,full,entry_slot,10:30,301,402,703,0.42816500711237554,0.21530758226037197,0.19822485207100593,1.1101226672703348,0.05037627794940299,0.06920888107769593,0.3460444053884797
fixed_30m,full,entry_slot,11:30,283,402,685,0.4131386861313869,0.20243204577968527,0.19822485207100593,1.0270029037475883,0.05037627794940299,0.06920888107769593,0.3460444053884797
fixed_30m,full,entry_slot,12:30,267,404,671,0.3979135618479881,0.19098712446351931,0.1992110453648915,0.949446324955606,0.05037627794940299,0.06920888107769593,0.3460444053884797
fixed_30m,full,entry_slot,13:30,250,434,684,0.3654970760233918,0.17882689556509299,0.21400394477317555,0.8004080972179152,0.05037627794940299,0.06920888107769593,0.3460444053884797
fixed_30m,full,entry_slot,14:30,297,386,683,0.43484626647144947,0.21244635193133046,0.1903353057199211,1.1477791956047234,0.05037627794940299,0.06920888107769593,0.3460444053884797
fixed_30m,full,dte_category,1,307,399,706,0.4348441926345609,0.21959942775393418,0.19674556213017752,1.1491030072519646,0.037608018554470914,0.18345793102752095,0.45864482756880237
fixed_30m,full,dte_category,2,334,511,845,0.3952662721893491,0.23891273247496422,0.2519723865877712,0.9322524170476412,0.037608018554470914,0.18345793102752095,0.45864482756880237
fixed_30m,full,dte_category,3,387,534,921,0.4201954397394137,0.27682403433476394,0.26331360946745563,1.0711592181031329,0.037608018554470914,0.18345793102752095,0.45864482756880237
fixed_30m,full,dte_category,4,370,584,954,0.38784067085953877,0.2646638054363376,0.2879684418145957,0.8902601769168101,0.037608018554470914,0.18345793102752095,0.45864482756880237
fixed_30m,full,weekday,Friday,182,286,468,0.3888888888888889,0.1301859799713877,0.14102564102564102,0.9124286551481986,0.030166138197073724,0.5383342699684328,0.672917837460541
fixed_30m,full,weekday,Monday,299,447,746,0.4008042895442359,0.21387696709585122,0.22041420118343194,0.9626706908422061,0.030166138197073724,0.5383342699684328,0.672917837460541
fixed_30m,full,weekday,Thursday,274,390,664,0.4126506024096386,0.19599427753934193,0.19230769230769232,1.024255480740053,0.030166138197073724,0.5383342699684328,0.672917837460541
fixed_30m,full,weekday,Tuesday,345,454,799,0.43178973717146435,0.24678111587982832,0.22386587771203156,1.1361149878632857,0.030166138197073724,0.5383342699684328,0.672917837460541
fixed_30m,full,weekday,Wednesday,298,451,749,0.3978638184245661,0.21316165951359084,0.22238658777120315,0.9476891355635689,0.030166138197073724,0.5383342699684328,0.672917837460541
fixed_30m,full,symbol,AAPL,237,355,592,0.40033783783783783,0.16952789699570817,0.17504930966469429,0.9625659869234034,0.024280991989069616,0.7321068049815334,0.7321068049815334
fixed_30m,full,symbol,NVDA,248,355,603,0.41127694859038144,0.17739628040057226,0.17504930966469429,1.0167773933060353,0.024280991989069616,0.7321068049815334,0.7321068049815334
fixed_30m,full,symbol,QQQ,296,458,754,0.3925729442970822,0.2117310443490701,0.22583826429980275,0.9211804241871231,0.024280991989069616,0.7321068049815334,0.7321068049815334
fixed_30m,full,symbol,SPY,291,422,713,0.40813464235624125,0.20815450643776823,0.20808678500986194,1.0008035583100698,0.024280991989069616,0.7321068049815334,0.7321068049815334
fixed_30m,full,symbol,TSLA,326,438,764,0.42670157068062825,0.23319027181688126,0.21597633136094674,1.1042056385271892,0.024280991989069616,0.7321068049815334,0.7321068049815334
fixed_30m,full,right,call,750,1052,1802,0.416204217536071,0.5364806866952789,0.5187376725838264,1.0737195464776197,0.016869331400851603,0.32344833743530765,0.5390805623921794
fixed_30m,full,right,put,648,976,1624,0.39901477832512317,0.463519313304721,0.4812623274161736,0.931341897686915,0.016869331400851603,0.32344833743530765,0.5390805623921794
fixed_30m,heldout,entry_slot,10:30,107,126,233,0.4592274678111588,0.22291666666666668,0.18722139673105498,1.2456942394082258,0.11056970264434973,0.006994316491240116,0.03497158245620058
fixed_30m,heldout,entry_slot,11:30,87,140,227,0.3832599118942731,0.18125,0.20802377414561665,0.8443478772038508,0.11056970264434973,0.006994316491240116,0.03497158245620058
fixed_30m,heldout,entry_slot,12:30,96,127,223,0.4304932735426009,0.2,0.1887072808320951,1.0757489992095668,0.11056970264434973,0.006994316491240116,0.03497158245620058
fixed_30m,heldout,entry_slot,13:30,77,157,234,0.32905982905982906,0.16041666666666668,0.23328380386329867,0.6298656596054366,0.11056970264434973,0.006994316491240116,0.03497158245620058
fixed_30m,heldout,entry_slot,14:30,113,123,236,0.4788135593220339,0.23541666666666666,0.1827637444279346,1.376666942080476,0.11056970264434973,0.006994316491240116,0.03497158245620058
fixed_30m,heldout,dte_category,1,118,139,257,0.4591439688715953,0.24583333333333332,0.2065378900445765,1.252517612161661,0.0556072462745749,0.3123953167675909,0.5206588612793182
fixed_30m,heldout,dte_category,2,109,176,285,0.3824561403508772,0.22708333333333333,0.26151560178306094,0.8308137517681553,0.0556072462745749,0.3123953167675909,0.5206588612793182
fixed_30m,heldout,dte_category,3,134,182,316,0.4240506329113924,0.2791666666666667,0.2704309063893016,1.0453932673110755,0.0556072462745749,0.3123953167675909,0.5206588612793182
fixed_30m,heldout,dte_category,4,119,176,295,0.4033898305084746,0.24791666666666667,0.26151560178306094,0.9317684028226738,0.0556072462745749,0.3123953167675909,0.5206588612793182
fixed_30m,heldout,right,call,264,337,601,0.43926788685524126,0.55,0.5007429420505201,1.2180891283893593,0.04684497533929623,0.11168585934193365,0.2792146483548341
fixed_30m,heldout,right,put,216,336,552,0.391304347826087,0.45,0.49925705794947994,0.8209579879612491,0.04684497533929623,0.11168585934193365,0.2792146483548341
fixed_30m,heldout,weekday,Friday,100,124,224,0.44642857142857145,0.20833333333333334,0.18424962852897475,1.1657616009372576,0.04515488225439343,0.6715135008361248,0.839391876045156
fixed_30m,heldout,weekday,Monday,91,133,224,0.40625,0.18958333333333333,0.1976225854383358,0.9511041236964706,0.04515488225439343,0.6715135008361248,0.839391876045156
fixed_30m,heldout,weekday,Thursday,97,134,231,0.4199134199134199,0.20208333333333334,0.19910846953937592,1.0197845126331044,0.04515488225439343,0.6715135008361248,0.839391876045156
fixed_30m,heldout,weekday,Tuesday,103,137,240,0.42916666666666664,0.21458333333333332,0.20356612184249628,1.0697700180614087,0.04515488225439343,0.6715135008361248,0.839391876045156
fixed_30m,heldout,weekday,Wednesday,89,145,234,0.3803418803418803,0.18541666666666667,0.21545319465081725,0.8303730914229789,0.04515488225439343,0.6715135008361248,0.839391876045156
fixed_30m,heldout,symbol,AAPL,91,122,213,0.4272300469483568,0.18958333333333333,0.1812778603268945,1.057603940163999,0.03447934134141656,0.8492685465564251,0.8492685465564251
fixed_30m,heldout,symbol,NVDA,88,131,219,0.4018264840182648,0.18333333333333332,0.19465081723625557,0.9302027076118282,0.03447934134141656,0.8492685465564251,0.8492685465564251
fixed_30m,heldout,symbol,QQQ,96,136,232,0.41379310344827586,0.2,0.20208023774145617,0.9882726722778739,0.03447934134141656,0.8492685465564251,0.8492685465564251
fixed_30m,heldout,symbol,SPY,90,138,228,0.39473684210526316,0.1875,0.2050520059435364,0.8960603133074786,0.03447934134141656,0.8492685465564251,0.8492685465564251
fixed_30m,heldout,symbol,TSLA,115,146,261,0.44061302681992337,0.23958333333333334,0.21693907875185736,1.1378354024362345,0.03447934134141656,0.8492685465564251,0.8492685465564251
fixed_30m,train,weekday,Friday,82,162,244,0.3360655737704918,0.08932461873638345,0.11955719557195572,0.72436433859028,0.054425410170257246,0.15069402542663923,0.7534701271331962
fixed_30m,train,weekday,Monday,208,314,522,0.39846743295019155,0.22657952069716775,0.23173431734317343,0.9718082946132787,0.054425410170257246,0.15069402542663923,0.7534701271331962
fixed_30m,train,weekday,Thursday,177,256,433,0.40877598152424943,0.19281045751633988,0.18892988929889298,1.0261127081583483,0.054425410170257246,0.15069402542663923,0.7534701271331962
fixed_30m,train,weekday,Tuesday,242,317,559,0.4329159212880143,0.2636165577342048,0.23394833948339483,1.1724834284849648,0.054425410170257246,0.15069402542663923,0.7534701271331962
fixed_30m,train,weekday,Wednesday,209,306,515,0.4058252427184466,0.22766884531590414,0.22583025830258302,1.0110755109806666,0.054425410170257246,0.15069402542663923,0.7534701271331962
fixed_30m,train,entry_slot,10:30,194,276,470,0.4127659574468085,0.2113289760348584,0.203690036900369,1.048114494375993,0.03626538362123432,0.5596008986134513,0.8116027507592433
fixed_30m,train,entry_slot,11:30,196,262,458,0.4279475982532751,0.21350762527233116,0.19335793357933578,1.1329589718240238,0.03626538362123432,0.5596008986134513,0.8116027507592433
fixed_30m,train,entry_slot,12:30,171,277,448,0.38169642857142855,0.18627450980392157,0.2044280442804428,0.8916821838560969,0.03626538362123432,0.5596008986134513,0.8116027507592433
fixed_30m,train,entry_slot,13:30,173,277,450,0.3844444444444444,0.18845315904139434,0.2044280442804428,0.9045008791487664,0.03626538362123432,0.5596008986134513,0.8116027507592433
fixed_30m,train,entry_slot,14:30,184,263,447,0.4116331096196868,0.20043572984749455,0.1940959409594096,1.0414667195409752,0.03626538362123432,0.5596008986134513,0.8116027507592433
fixed_30m,train,dte_category,1,189,260,449,0.4209354120267261,0.20588235294117646,0.1918819188191882,1.0924173078871102,0.03326112609747043,0.4726537069934643,0.8116027507592433
fixed_30m,train,dte_category,2,225,335,560,0.4017857142857143,0.24509803921568626,0.24723247232472326,0.9890552791140212,0.03326112609747043,0.4726537069934643,0.8116027507592433
fixed_30m,train,dte_category,3,253,352,605,0.41818181818181815,0.275599128540305,0.25977859778597784,1.0843966302731909,0.03326112609747043,0.4726537069934643,0.8116027507592433
fixed_30m,train,dte_category,4,251,408,659,0.38088012139605465,0.27342047930283225,0.3011070110701107,0.8739244243349424,0.03326112609747043,0.4726537069934643,0.8116027507592433
fixed_30m,train,symbol,AAPL,146,233,379,0.38522427440633245,0.15904139433551198,0.17195571955719557,0.9116719680117531,0.03299192031868649,0.6492822006073946,0.8116027507592433
